date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/3/2026,Wednesday,PKX,arrival,08:45,EY888,Etihad,7h 25m,21:20 - 08:45,"3713 miles, 5974 km",Boeing 787-9,284,CZ 7860 /MU 4393,,Meal (none specific),260318_EY888_21200845,text,True,2026-02-15T15:02:02.525102
18/3/2026,Wednesday,PKX,arrival,09:00,SU204,Aeroflot,7h 35m,20:25 - 09:00,"3642 miles, 5860 km",Boeing 777-300ER,403,,,Meal (none specific),260318_SU204_20250900,text,True,2026-02-15T15:02:02.900951
18/3/2026,Wednesday,PKX,arrival,09:20,CA8322,Air China,2h 10m,07:10 - 09:20,"655 miles, 1054 km",Airbus A321,180,,,Meal (none specific),260318_CA8322_07100920,text,True,2026-02-15T15:02:03.263861
18/3/2026,Wednesday,PKX,arrival,09:25,A67777,Air Travel,2h 20m,07:05 - 09:25,"807 miles, 1298 km",Airbus A320,174,,,Meal (none specific),260318_A67777_07050925,text,True,2026-02-15T15:02:03.630725
18/3/2026,Wednesday,PKX,arrival,09:25,CA8369,Air China,1h 25m,08:00 - 09:25,"279 miles, 449 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260318_CA8369_08000925,text,True,2026-02-15T15:02:04.000237
18/3/2026,Wednesday,PKX,arrival,09:25,CZ6125,China Southern,1h 25m,08:00 - 09:25,"279 miles, 449 km",Airbus A321,188,,,Meal (none specific),260318_CZ6125_08000925,text,True,2026-02-15T15:02:04.353017
18/3/2026,Wednesday,PKX,arrival,09:25,CZ8956,China Southern,1h 35m,07:50 - 09:25,"523 miles, 842 km",Airbus A321,188,,,Meal (none specific),260318_CZ8956_07500925,text,True,2026-02-15T15:02:04.710913
18/3/2026,Wednesday,PKX,arrival,09:25,MU6236,China Eastern,2h 10m,07:15 - 09:25,"679 miles, 1093 km",Airbus A321,177,KN 6728 /MF 7486 /EY 5973,,Meal (none specific),260318_MU6236_07150925,text,True,2026-02-15T15:02:05.056998
18/3/2026,Wednesday,PKX,arrival,09:25,MU2101,China Eastern,1h 55m,07:30 - 09:25,"552 miles, 888 km",Airbus A320neo,158,KN 6373 /MF 3000,,Meal (none specific),260318_MU2101_07300925,text,True,2026-02-15T15:02:05.408141
18/3/2026,Wednesday,PKX,arrival,09:35,CZ6143,China Southern,2h 10m,07:25 - 09:35,"572 miles, 920 km",Airbus A320neo,166,,,Meal (none specific),260318_CZ6143_07250935,text,True,2026-02-15T15:02:05.857003
