arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
BKI,2026-02-15,00:10,LJ131,Jin Air,5h 35m,"2286 miles, 3678 km",Boeing 737-800 Passenger,188,,Meal (none specific)
BKI,2026-02-15,00:30,7C2605,Jeju Air,5h 40m,"2286 miles, 3678 km",Boeing 737-800 Passenger,186,H1 9875,Meal (none specific)
BKI,2026-02-15,00:30,CZ8483,China Southern,3h 40m,"1226 miles, 1973 km",Airbus A321neo,198,,Meal (none specific)
BKI,2026-02-15,00:30,FM867,Shanghai Airlines,4h 15m,"1790 miles, 2880 km",Boeing 737-500 (winglets) Passenger,166,MU 8621,Meal (none specific)
BKI,2026-02-15,00:30,UO790,HK Express,3h 5m,"1146 miles, 1844 km",Airbus A321,230,CX 5790,Meal (none specific)
BKI,2026-02-15,00:55,AK1575,AirAsia,4h 20m,"1711 miles, 2753 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,00:55,MH2626,Malaysia Airlines,2h 40m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3769 /FY 7652 /HY 7521 /QR 5446 /TK 4849 /WY 5633,Meal (none specific)
BKI,2026-02-15,01:20,AK5142,AirAsia,2h 35m,"1017 miles, 1636 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,01:30,9C8593,Spring Airlines,4h 45m,"1790 miles, 2880 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,03:35,AK1531,AirAsia,3h 15m,"1226 miles, 1973 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,05:35,AK1561,AirAsia,5h 20m,"2332 miles, 3752 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,07:25,AK6350,AirAsia,1h 25m,"502 miles, 808 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,07:55,MY3042,MAXjet,0h 35m,"71 miles, 114 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,08:00,AK1517,AirAsia,4h 40m,"1790 miles, 2880 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,08:15,AK6341,AirAsia,0h 50m,"286 miles, 460 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,08:30,AK6269,AirAsia,0h 50m,"182 miles, 293 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,08:40,AK5108,AirAsia,2h 35m,"1017 miles, 1636 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,08:40,AK6493,AirAsia,0h 45m,"138 miles, 222 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,09:25,AK6072,AirAsia,0h 50m,"181 miles, 291 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,09:30,FY2530,Firefly,2h 40m,"1017 miles, 1636 km",Boeing 737-800 Passenger,189,MH 4455,Meal (none specific)
BKI,2026-02-15,09:35,AK5104,AirAsia,2h 35m,"1017 miles, 1636 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,09:55,AK6275,AirAsia,0h 50m,"182 miles, 293 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,10:00,OD1002,Batik Air,2h 30m,"1017 miles, 1636 km",Boeing 737-800 Passenger,167,EK 3439 /EY 5602 /TK 4572,Meal (none specific)
BKI,2026-02-15,10:30,AK5106,AirAsia,2h 30m,"1017 miles, 1636 km",Airbus A321neo,236,,Meal (none specific)
BKI,2026-02-15,10:30,MY3013,MAXjet,0h 55m,"169 miles, 272 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,11:05,AK6487,AirAsia,Duration: 0h 45m,"138 miles, 222 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,11:10,AK6261,AirAsia,Duration: 0h 50m,"182 miles, 293 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,11:10,MH2612,Malaysia Airlines,Duration: 2h 45m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3760 /FY 7646 /HY 7511 /JL 7975 /QF 5166 /QR 5441 /TK 4855,Meal (none specific)
BKI,2026-02-15,11:10,OD1685,Batik Air,Duration: 1h 35m,"502 miles, 808 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKI,2026-02-15,11:15,OD1012,Batik Air,Duration: 2h 35m,"1022 miles, 1644 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKI,2026-02-15,11:55,AK5136,AirAsia,Duration: 2h 40m,"1017 miles, 1636 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,12:00,AK5302,AirAsia,Duration: 2h 20m,"908 miles, 1461 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,12:00,AK6078,AirAsia,Duration: 0h 50m,"181 miles, 291 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,12:15,MH2610,Malaysia Airlines,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3761 /FY 7644 /HY 7583 /QF 5164 /QR 5439 /TK 4845 /WY 5632,Meal (none specific)
BKI,2026-02-15,12:30,AK5112,AirAsia,Duration: 2h 30m,"1017 miles, 1636 km",Airbus A321neo,236,,Meal (none specific)
BKI,2026-02-15,13:05,MY3252,MAXjet,Duration: 0h 55m,"158 miles, 254 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,13:10,MY3015,MAXjet,Duration: 0h 55m,"169 miles, 272 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,13:35,AK5110,AirAsia,Duration: 2h 40m,"1017 miles, 1636 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,13:40,AK6273,AirAsia,Duration: 0h 50m,"182 miles, 293 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,13:55,AK6091,AirAsia,Duration: 1h 15m,"380 miles, 611 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,13:55,MH2646,Malaysia Airlines,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3762 /FY 7660 /HY 7523 /QR 5458 /TK 8171 /WY 5715,Meal (none specific)
BKI,2026-02-15,14:05,AK1794,AirAsia,Duration: 2h 20m,"894 miles, 1438 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,14:10,MY3046,MAXjet,Duration: 0h 35m,"71 miles, 114 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,14:15,AK5140,AirAsia,Duration: 2h 35m,"1017 miles, 1636 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,14:20,AK6491,AirAsia,Duration: 0h 45m,"138 miles, 222 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,14:30,AK1624,AirAsia,Duration: 5h 15m,"2286 miles, 3678 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,14:30,AK6267,AirAsia,Duration: 0h 50m,"182 miles, 293 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,14:35,OD1016,Batik Air,Duration: 2h 35m,"1022 miles, 1644 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKI,2026-02-15,14:40,AK6352,AirAsia,Duration: 1h 30m,"502 miles, 808 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,14:40,OD1701,Batik Air,Duration: 0h 55m,"182 miles, 293 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKI,2026-02-15,15:10,MH2614,Malaysia Airlines,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737MAX 8 Passenger,174,6E 3763 /8M 9570 /FY 7648 /HY 7577 /PR 3534 /QR 5443 /SQ 5684 /TK 4897,Meal (none specific)
BKI,2026-02-15,15:10,OD828,Batik Air,Duration: 2h 30m,"894 miles, 1438 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKI,2026-02-15,15:30,OD1004,Batik Air,Duration: 2h 30m,"1017 miles, 1636 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKI,2026-02-15,15:50,MY3017,MAXjet,Duration: 0h 55m,"169 miles, 272 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,15:55,AK236,AirAsia,Duration: 2h 50m,"1146 miles, 1844 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,16:05,AK6497,AirAsia,Duration: 0h 45m,"138 miles, 222 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,16:25,AK5116,AirAsia,Duration: 2h 40m,"1017 miles, 1636 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,16:25,AK1521,AirAsia,Duration: 3h 10m,"1169 miles, 1881 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,16:30,AK6356,AirAsia,Duration: 1h 25m,"502 miles, 808 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,16:35,AK6265,AirAsia,Duration: 0h 50m,"182 miles, 293 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,16:55,AK6074,AirAsia,Duration: 0h 50m,"181 miles, 291 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,17:00,MY3019,MAXjet,Duration: 0h 55m,"169 miles, 272 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,17:05,AK6277,AirAsia,Duration: 0h 50m,"182 miles, 293 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,17:05,MH2616,Malaysia Airlines,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3764 /8M 9571 /FY 7650 /HY 7505 /PR 3538 /QR 5444 /TK 8056,Meal (none specific)
BKI,2026-02-15,17:30,AK5306,AirAsia,Duration: 2h 20m,"908 miles, 1461 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,17:35,AK5133,AirAsia,Duration: 2h 35m,"1017 miles, 1636 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,17:50,AK5322,AirAsia,Duration: 2h 50m,"1091 miles, 1755 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,18:00,CZ8335,China Southern,Duration: 3h 20m,"1226 miles, 1973 km",Airbus A320neo,166,,Meal (none specific)
BKI,2026-02-15,18:00,MF8649,XiamenAir,Duration: 3h 35m,"1409 miles, 2267 km",Boeing 737-800 Passenger,172,,Meal (none specific)
BKI,2026-02-15,18:20,AK6495,AirAsia,Duration: 0h 50m,"138 miles, 222 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,18:20,MH2640,Malaysia Airlines,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3765 /8M 9574 /FY 7658 /HY 7519 /PR 3536 /QF 5170 /QR 5456 /TK 4850,Meal (none specific)
BKI,2026-02-15,18:30,Z2501,Philippines AirAsia,Duration: 2h 15m,"685 miles, 1102 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,18:35,OD1703,Batik Air,Duration: 0h 55m,"182 miles, 293 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKI,2026-02-15,19:00,TR492,Scoot,Duration: 2h 30m,"894 miles, 1438 km",Airbus A321neo,236,AC 5935 /SQ 8424,Meal (none specific)
BKI,2026-02-15,19:05,AK6259,AirAsia,Duration: 0h 50m,"182 miles, 293 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,19:15,AK6093,AirAsia,Duration: 1h 5m,"380 miles, 611 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,19:35,AK6076,AirAsia,Duration: 0h 50m,"181 miles, 291 km",Airbus A320 (sharklets),180,,Meal (none specific)
