continent,country,city,airport_name,airport_code
North America,USA,Jackson Hole,Jackson Hole,JAC
North America,USA,Jacksonville,Jacksonville,JAX
North America,USA,Jacksonville,Jacksonville,OAJ
North America,USA,Jacqueline Cochran Regional,Jacqueline Cochran Regional,TRM
North America,USA,James M Cox Dayton,James M Cox Dayton,DAY
North America,USA,Jamestown Regional,Jamestown Regional,JMS
North America,USA,John F Kennedy,John F Kennedy,JFK
North America,USA,John Murtha Johnstown-Cambria County,John Murtha Johnstown-Cambria County,JST
North America,USA,John Wayne Arpt Orange Co,John Wayne Arpt Orange Co,SNA
North America,USA,Jonesboro Muni,Jonesboro Muni,JBR
North America,USA,Joplin Rgnl,Joplin Rgnl,JLN
North America,USA,Juneau,Juneau,JNU
North America,USA,Kahului,Kahului,OGG
North America,USA,Kake Sea Plane Base,Kake Sea Plane Base,KAE
North America,USA,Kakhonak,Kakhonak,KNK
North America,USA,Kalamazoo,Kalamazoo,AZO
North America,USA,Kalaupapa,Kalaupapa,LUP
North America,USA,Kalskag,Kalskag,KLG
North America,USA,Kaltag,Kaltag,KAL
North America,USA,Kamuela,Kamuela,MUE
North America,USA,Kansas City,Kansas City,MCI
North America,USA,Kapalua,Kapalua,JHM
North America,USA,Karuluk,Karuluk,KYK
North America,USA,Kasaan,Kasaan,KXA
North America,USA,Kearney Municipal,Kearney Municipal,EAR
North America,USA,Kenai Muni,Kenai Muni,ENA
North America,USA,Ketchikan,Ketchikan,KTN
North America,USA,Ketchikan Harbor Sea Plane Base,Ketchikan Harbor Sea Plane Base,WFB
North America,USA,Key Field,Key Field,MEI
North America,USA,Key West,Key West,EYW
North America,USA,King Cove,King Cove,KVC
North America,USA,King Salmon,King Salmon,AKN
North America,USA,Kipnuk Sea Plane Base,Kipnuk Sea Plane Base,KPN
North America,USA,Kirksville Regional,Kirksville Regional,IRK
North America,USA,Kivalina,Kivalina,KVL
North America,USA,Klawock,Klawock,KLW
North America,USA,Knox County Regional,Knox County Regional,RKD
North America,USA,Kobuk,Kobuk,OBU
North America,USA,Kodiak,Kodiak,ADQ
North America,USA,Kona,Kona,KOA
North America,USA,Kongiganak,Kongiganak,KKH
North America,USA,Kotlik,Kotlik,KOT
North America,USA,Koyuk Alfred Adams,Koyuk Alfred Adams,KKA
North America,USA,Koyukuk,Koyukuk,KYU
North America,USA,Kwigillingok,Kwigillingok,KWK
North America,USA,LM Clayton,LM Clayton,OLF
North America,USA,La Crosse,La Crosse,LSE
North America,USA,La Guardia,La Guardia,LGA
North America,USA,Lafayette Rgnl,Lafayette Rgnl,LFT
North America,USA,Lake Charles Rgnl,Lake Charles Rgnl,LCH
North America,USA,Lake Minchumina,Lake Minchumina,LMA
North America,USA,Lake Union Sea Plane Base,Lake Union Sea Plane Base,LKE
North America,USA,Lakeland Linder Regional,Lakeland Linder Regional,LAL
North America,USA,Lanai City,Lanai City,LNY
North America,USA,Lancaster,Lancaster,LNS
North America,USA,Laramie Regional,Laramie Regional,LAR
North America,USA,Laredo,Laredo,LRD
North America,USA,Larsen Bay,Larsen Bay,KLN
North America,USA,Las Cruces,Las Cruces,LRU
North America,USA,Laurel,Laurel,PIB
North America,USA,Lawton-Fort Sill Regional,Lawton-Fort Sill Regional,LAW
North America,USA,Lea Co Rgnl,Lea Co Rgnl,HOB
North America,USA,Lebanon Municipal,Lebanon Municipal,LEB
North America,USA,Lehigh Valley,Lehigh Valley,ABE
North America,USA,Levelock,Levelock,KLL
North America,USA,Lewiston Nez Perce Co,Lewiston Nez Perce Co,LWS
North America,USA,Lexington,Lexington,LEX
North America,USA,Liberal Muni,Liberal Muni,LBL
North America,USA,Lihue,Lihue,LIH
North America,USA,Lincoln Muni,Lincoln Muni,LNK
North America,USA,Long Beach,Long Beach,LGB
North America,USA,Long Island Mac Arthur,Long Island Mac Arthur,ISP
North America,USA,Lopez Island,Lopez Island,LPS
North America,USA,Los Angeles,Los Angeles,LAX
North America,USA,Louis Armstrong New Orleans,Louis Armstrong New Orleans,MSY
North America,USA,Louisville,Louisville,SDF
North America,USA,Lovell Fld,Lovell Fld,CHA
North America,USA,Lubbock,Lubbock,LBB
North America,USA,Lynchburg Regional Preston Glenn Field,Lynchburg Regional Preston Glenn Field,LYH
North America,USA,Magic Valley Regional,Magic Valley Regional,TWF
North America,USA,Mahlon Sweet Fld,Mahlon Sweet Fld,EUG
North America,USA,Mammoth Yosemite,Mammoth Yosemite,MMH
North America,USA,Manchester,Manchester,MHT
North America,USA,Manhattan Reigonal,Manhattan Reigonal,MHK
North America,USA,Manistee County-Blacker,Manistee County-Blacker,MBL
North America,USA,Manokotak,Manokotak,KMO
North America,USA,Martha's Vineyard,Martha's Vineyard,MVY
North America,USA,Mason City Municipal,Mason City Municipal,MCW
North America,USA,Massena Richards Fld,Massena Richards Fld,MSS
North America,USA,Mbs,Mbs,MBS
North America,USA,Mc Allen Miller,Mc Allen Miller,MFE
North America,USA,Mc Cook,Mc Cook,MCK
North America,USA,Mc Ghee Tyson,Mc Ghee Tyson,TYS
North America,USA,Mc Kellar Sipes Rgnl,Mc Kellar Sipes Rgnl,MKL
North America,USA,McClellan-Palomar,McClellan-Palomar,CLD
North America,USA,Meadows Fld,Meadows Fld,BFL
North America,USA,Mekoryuk,Mekoryuk,MYU
North America,USA,Melbourne,Melbourne,MLB
North America,USA,Memorial Field,Memorial Field,HOT
North America,USA,Memphis,Memphis,MEM
North America,USA,Merced Municipal,Merced Municipal,MCE
North America,USA,Metlakatla,Metlakatla,MTM
North America,USA,Metropolitan Oakland,Metropolitan Oakland,OAK
North America,USA,Meyers Chuck,Meyers Chuck,WMK
North America,USA,Miami,Miami,MIA
North America,USA,Mid Delta Regional,Mid Delta Regional,GLH
North America,USA,Mid-Ohio Valley Regional,Mid-Ohio Valley Regional,PKB
North America,USA,Middle Georgia Rgnl,Middle Georgia Rgnl,MCN
North America,USA,Midland,Midland,MAF
North America,USA,Minneapolis St Paul,Minneapolis St Paul,MSP
North America,USA,Minot,Minot,MOT
North America,USA,Missoula,Missoula,MSO
North America,USA,Mobile Rgnl,Mobile Rgnl,MOB
North America,USA,Monroe Rgnl,Monroe Rgnl,MLU
North America,USA,Monterey Peninsula,Monterey Peninsula,MRY
North America,USA,Montgomery Regional,Montgomery Regional,MGM
North America,USA,Montrose,Montrose,MTJ
North America,USA,Morgantown Muni Walter L Bill Hart Fld,Morgantown Muni Walter L Bill Hart Fld,MGW
North America,USA,Mudhole Smith,Mudhole Smith,CDV
North America,USA,Muskegon County,Muskegon County,MKG
North America,USA,Myrtle Beach,Myrtle Beach,MYR
North America,USA,NW Arkansas Regional,NW Arkansas Regional,XNA
North America,USA,Nantucket Mem,Nantucket Mem,ACK
North America,USA,Nashville,Nashville,BNA
North America,USA,Natrona Co,Natrona Co,CPR
North America,USA,Naukiti,Naukiti,NKI
North America,USA,Nelson Lagoon,Nelson Lagoon,NLG
North America,USA,New Bedford Regional,New Bedford Regional,EWB
North America,USA,New Castle Co,New Castle Co,ILG
North America,USA,New Stuyahok,New Stuyahok,KNW
North America,USA,Newark Liberty,Newark Liberty,EWR
North America,USA,Newport News Williamsburg,Newport News Williamsburg,PHF
North America,USA,Niagara Falls,Niagara Falls,IAG
North America,USA,Nikolski Air Station,Nikolski Air Station,IKO
North America,USA,Noatak,Noatak,WTK
North America,USA,Nome,Nome,OME
North America,USA,Nondalton,Nondalton,NNL
North America,USA,Norfolk,Norfolk,ORF
North America,USA,Norman Y Mineta San Jose,Norman Y Mineta San Jose,SJC
North America,USA,North Platte Regional Lee Bird Field,North Platte Regional Lee Bird Field,LBF
North America,USA,Northern Maine Rgnl At Presque Isle,Northern Maine Rgnl At Presque Isle,PQI
North America,USA,Northway,Northway,ORT
North America,USA,Northwest Alabama Regional,Northwest Alabama Regional,MSL
North America,USA,Norwood Memorial,Norwood Memorial,OWD
North America,USA,Nuiqsut,Nuiqsut,NUI
North America,USA,Nulato,Nulato,NUL
North America,USA,Ogden Municipal,Ogden Municipal,OGD
North America,USA,Ogdensburg,Ogdensburg,OGS
North America,USA,Old Harbor,Old Harbor,OLH
North America,USA,Ontario,Ontario,ONT
North America,USA,Orcas Island,Orcas Island,ESD
North America,USA,Orlando,Orlando,MCO
North America,USA,Orlando Sanford,Orlando Sanford,SFB
North America,USA,Ouzinkie Sea Plane Base,Ouzinkie Sea Plane Base,KOZ
North America,USA,Owensboro Daviess County,Owensboro Daviess County,OWB
North America,USA,Page Municipal,Page Municipal,PGA
North America,USA,Palm Beach,Palm Beach,PBI
North America,USA,Palm Springs,Palm Springs,PSP
North America,USA,Panama City-NW Florida Bea.,Panama City-NW Florida Bea.,ECP
North America,USA,Pangborn Field,Pangborn Field,EAT
North America,USA,Pease Air Force Base,Pease Air Force Base,PSM
North America,USA,Pedro Bay,Pedro Bay,PDB
North America,USA,Pelican,Pelican,PEC
North America,USA,Pellston Regional of Emmet County,Pellston Regional of Emmet County,PLN
North America,USA,Pensacola Rgnl,Pensacola Rgnl,PNS
North America,USA,Peoria Regional,Peoria Regional,PIA
North America,USA,Petersburg James A. Johnson,Petersburg James A. Johnson,PSG
North America,USA,Philadelphia,Philadelphia,PHL
North America,USA,Philadelphia 30th St Station,Philadelphia 30th St Station,ZFV
North America,USA,Phoenix Sky Harbor,Phoenix Sky Harbor,PHX
North America,USA,Phoenix–Mesa Gateway,Phoenix–Mesa Gateway,AZA
North America,USA,Piedmont Triad,Piedmont Triad,GSO
North America,USA,Pierre Regional,Pierre Regional,PIR
North America,USA,Pilot Station,Pilot Station,PQS
North America,USA,Pitt-Greenville,Pitt-Greenville,PGV
North America,USA,Pittsburgh,Pittsburgh,PIT
North America,USA,Plattsburgh,Plattsburgh,PBG
North America,USA,Pocatello Regional,Pocatello Regional,PIH
North America,USA,Point Baker,Point Baker,KPB
North America,USA,Point Hope,Point Hope,PHO
North America,USA,Point Lay Lrrs,Point Lay Lrrs,PIZ
North America,USA,Port Alsworth,Port Alsworth,PTA
North America,USA,Port Columbus,Port Columbus,CMH
North America,USA,Port Lions,Port Lions,ORI
North America,USA,Port Protection,Port Protection,PPV
North America,USA,Portland,Portland,PDX
North America,USA,Portland Jetport,Portland Jetport,PWM
North America,USA,Provincetown Muni,Provincetown Muni,PVC
North America,USA,Provo Municipal,Provo Municipal,PVU
North America,USA,Pueblo,Pueblo,PUB
North America,USA,Pullman-Moscow Rgnl,Pullman-Moscow Rgnl,PUW
North America,USA,Purude University,Purude University,LAF
North America,USA,Quad City,Quad City,MLI
North America,USA,Quincy Regional Baldwin Field,Quincy Regional Baldwin Field,UIN
North America,USA,Quinhagak,Quinhagak,KWN
North America,USA,Raleigh County Memorial,Raleigh County Memorial,BKW
North America,USA,Raleigh–Durham,Raleigh–Durham,RDU
North America,USA,Ralph M Calhoun,Ralph M Calhoun,TAL
North America,USA,Ralph Wien Mem,Ralph Wien Mem,OTZ
North America,USA,Rapid City Regional,Rapid City Regional,RAP
North America,USA,Red Devil,Red Devil,RDV
North America,USA,Redding Muni,Redding Muni,RDD
North America,USA,Redmond,Redmond,RDM
North America,USA,Reno Tahoe,Reno Tahoe,RNO
North America,USA,Rhinelander Oneida County,Rhinelander Oneida County,RHI
North America,USA,Richmond,Richmond,RIC
North America,USA,Rickenbacker,Rickenbacker,LCK
North America,USA,Riverton,Riverton,RIW
North America,USA,Roanoke,Roanoke,ROA
North America,USA,Robert Curtis Memorial,Robert Curtis Memorial,ORV
North America,USA,Robert Gray Aaf,Robert Gray Aaf,GRK
North America,USA,Rochester,Rochester,RST
North America,USA,Rock Springs Sweetwater County,Rock Springs Sweetwater County,RKS
North America,USA,Rogue Valley Medford,Rogue Valley Medford,MFR
North America,USA,Ronald Reagan Washington,Ronald Reagan Washington,DCA
North America,USA,Roswell Industrial Air Center,Roswell Industrial Air Center,ROW
North America,USA,Ruby,Ruby,RBY
North America,USA,Russian Mission,Russian Mission,RSH
North America,USA,Rutland State,Rutland State,RUT
North America,USA,Sacramento,Sacramento,SMF
North America,USA,Saint Cloud Regional,Saint Cloud Regional,STC
North America,USA,Saint George Island,Saint George Island,STG
North America,USA,Saint Louis,Saint Louis,STL
North America,USA,Saint Mary's,Saint Mary's,KSM
North America,USA,Saint Michael,Saint Michael,SMK
North America,USA,Saint Paul Island,Saint Paul Island,SNP
North America,USA,Salina Municipal,Salina Municipal,SLN
North America,USA,Salisbury Ocean City Wicomico Rgnl,Salisbury Ocean City Wicomico Rgnl,SBY
North America,USA,Salt Lake City,Salt Lake City,SLC
North America,USA,San Angelo Rgnl Mathis Fld,San Angelo Rgnl Mathis Fld,SJT
North America,USA,San Antonio,San Antonio,SAT
North America,USA,San Bernardino,San Bernardino,SBD
North America,USA,San Diego,San Diego,SAN
North America,USA,San Francisco,San Francisco,SFO
North America,USA,San Luis County Regional,San Luis County Regional,SBP
North America,USA,San Luis Valley Regional,San Luis Valley Regional,ALS
North America,USA,Sand Point,Sand Point,SDP
North America,USA,Santa Barbara Muni,Santa Barbara Muni,SBA
North America,USA,Santa Fe Muni,Santa Fe Muni,SAF
North America,USA,Santa Maria Pub Cpt G Allan Hancock,Santa Maria Pub Cpt G Allan Hancock,SMX
North America,USA,Sarasota Bradenton,Sarasota Bradenton,SRQ
North America,USA,Sault Ste Marie,Sault Ste Marie,CIU
North America,USA,Savannah Hilton Head,Savannah Hilton Head,SAV
North America,USA,Savoonga,Savoonga,SVA
North America,USA,Sawyer,Sawyer,MQT
North America,USA,Scammon Bay Sea Plane Base,Scammon Bay Sea Plane Base,SCM
North America,USA,Scott Afb Midamerica,Scott Afb Midamerica,BLV
North America,USA,Searcy Field,Searcy Field,SWO
North America,USA,Seattle Tacoma,Seattle Tacoma,SEA
North America,USA,Selawik,Selawik,WLK
North America,USA,Shageluk,Shageluk,SHX
North America,USA,Shaktoolik,Shaktoolik,SKK
North America,USA,Sheldon Point,Sheldon Point,SXP
North America,USA,Shenandoah Valley Regional,Shenandoah Valley Regional,SHD
North America,USA,Sheppard Afb Wichita Falls Muni,Sheppard Afb Wichita Falls Muni,SPS
North America,USA,Sheridan County,Sheridan County,SHR
North America,USA,Shishmaref,Shishmaref,SHH
North America,USA,Show Low Regional,Show Low Regional,SOW
North America,USA,Shreveport Rgnl,Shreveport Rgnl,SHV
North America,USA,Shungnak,Shungnak,SHG
North America,USA,Sidney-Richland Municipal,Sidney-Richland Municipal,SDY
North America,USA,Sioux Falls,Sioux Falls,FSD
North America,USA,Sioux Gateway Col Bud Day Fld,Sioux Gateway Col Bud Day Fld,SUX
North America,USA,Sitka,Sitka,SIT
North America,USA,Skagway,Skagway,SGY
North America,USA,Sleetmute,Sleetmute,SLQ
North America,USA,Snohomish Co,Snohomish Co,PAE
North America,USA,South Arkansas Rgnl At Goodwin Fld,South Arkansas Rgnl At Goodwin Fld,ELD
North America,USA,South Bend Rgnl,South Bend Rgnl,SBN
North America,USA,South Naknek,South Naknek,WSN
North America,USA,Southeast Iowa Regional,Southeast Iowa Regional,BRL
North America,USA,Southeast Texas Rgnl,Southeast Texas Rgnl,BPT
North America,USA,Southwest Florida,Southwest Florida,RSW
North America,USA,Southwest Georgia Regional,Southwest Georgia Regional,ABY
North America,USA,Southwest Oregon Regional,Southwest Oregon Regional,OTH
North America,USA,Spokane,Spokane,GEG
North America,USA,Springfield Branson Natl,Springfield Branson Natl,SGF
North America,USA,St George Muni,St George Muni,SGU
North America,USA,St. Pete–Clearwater,St. Pete–Clearwater,PIE
North America,USA,State College/University Park,State College/University Park,SCE
North America,USA,Stebbins,Stebbins,WBB
North America,USA,Stevens Point/Wausau,Stevens Point/Wausau,CWA
North America,USA,Stewart,Stewart,SWF
North America,USA,Stockton Metropolitan,Stockton Metropolitan,SCK
North America,USA,Stony River 2,Stony River 2,SRV
North America,USA,Syracuse Hancock,Syracuse Hancock,SYR
North America,USA,Tallahassee Rgnl,Tallahassee Rgnl,TLH
North America,USA,Tampa,Tampa,TPA
North America,USA,Taos,Taos,TSM
North America,USA,Ted Stevens Anchorage,Ted Stevens Anchorage,ANC
North America,USA,Teller,Teller,TLA
North America,USA,Telluride,Telluride,TEX
North America,USA,Tenakee Springs,Tenakee Springs,TKE
North America,USA,Teterboro,Teterboro,TEB
North America,USA,Texarkana Rgnl Webb Fld,Texarkana Rgnl Webb Fld,TXK
North America,USA,Theodore Francis Green State,Theodore Francis Green State,PVD
North America,USA,Thief River Falls,Thief River Falls,TVF
North America,USA,Thorne Bay,Thorne Bay,KTB
North America,USA,Tin City Lrrs,Tin City Lrrs,TNC
North America,USA,Tok,Tok,TKJ
North America,USA,Toksook Bay,Toksook Bay,OOK
North America,USA,Toledo,Toledo,TOL
North America,USA,Trenton Mercer,Trenton Mercer,TTN
North America,USA,Tri Cities,Tri Cities,PSC
North America,USA,Tri State Milton J Ferguson Field,Tri State Milton J Ferguson Field,HTS
North America,USA,Tri-Cities Regional,Tri-Cities Regional,TRI
North America,USA,Tucson,Tucson,TUS
North America,USA,Tulsa,Tulsa,TUL
North America,USA,Tuntutuliak,Tuntutuliak,WTL
North America,USA,Tupelo Regional,Tupelo Regional,TUP
North America,USA,Tweed-New Haven,Tweed-New Haven,HVN
North America,USA,Tyler Pounds Rgnl,Tyler Pounds Rgnl,TYR
North America,USA,Unalakleet,Unalakleet,UNK
North America,USA,Unalaska,Unalaska,DUT
North America,USA,Valdosta Regional,Valdosta Regional,VLD
North America,USA,Valley,Valley,HRL
North America,USA,Van Nuys,Van Nuys,VNY
North America,USA,Venetie,Venetie,VEE
North America,USA,Vernal Regional,Vernal Regional,VEL
North America,USA,Vero Beach Muni,Vero Beach Muni,VRB
North America,USA,Victoria Regional,Victoria Regional,VCT
North America,USA,Waco Rgnl,Waco Rgnl,ACT
North America,USA,Wainwright,Wainwright,AIN
North America,USA,Wales,Wales,WAA
North America,USA,Walla Walla Regional,Walla Walla Regional,ALW
North America,USA,Washington Dulles,Washington Dulles,IAD
North America,USA,Waterloo Regional,Waterloo Regional,ALO
North America,USA,Watertown,Watertown,ART
North America,USA,Watertown Regional,Watertown Regional,ATY
North America,USA,Westchester Co,Westchester Co,HPN
North America,USA,Western Nebraska Regional,Western Nebraska Regional,BFF
North America,USA,Whale Pass,Whale Pass,WWP
North America,USA,White Mountain,White Mountain,WMO
North America,USA,Wichita Mid Continent,Wichita Mid Continent,ICT
North America,USA,Wiley Post Will Rogers Mem,Wiley Post Will Rogers Mem,BRW
North America,USA,Wilkes Barre Scranton,Wilkes Barre Scranton,AVP
North America,USA,Will Rogers World,Will Rogers World,OKC
North America,USA,William P. Hobby,William P. Hobby,HOU
North America,USA,Williamson Country Regional,Williamson Country Regional,MWA
North America,USA,Williamsport Rgnl,Williamsport Rgnl,IPT
North America,USA,Wilmington,Wilmington,ILM
North America,USA,Witham Field,Witham Field,SUA
North America,USA,Wokal Field Glasgow,Wokal Field Glasgow,GGW
North America,USA,Worcester Regional,Worcester Regional,ORH
North America,USA,Wrangell,Wrangell,WRG
North America,USA,Yakima Air Terminal McAllister Field,Yakima Air Terminal McAllister Field,YKM
North America,USA,Yakutat,Yakutat,YAK
North America,USA,Yampa Valley,Yampa Valley,HDN
North America,USA,Yeager,Yeager,CRW
North America,USA,Yellowstone,Yellowstone,WYS
North America,USA,Yellowstone Rgnl,Yellowstone Rgnl,COD
North America,USA,Yuma Mcas Yuma,Yuma Mcas Yuma,YUM
