arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
PVG,2026-02-15,14:35,MU570,China Eastern,Duration: 11h 30m,"5789 miles, 9315 km",Boeing 777-300ER,316,,Meal (none specific)
PVG,2026-02-15,14:35,MU5282,China Eastern,Duration: 1h 30m,"371 miles, 597 km",Airbus A320,158,MF 3660 /HO 5702,Meal (none specific)
PVG,2026-02-15,14:35,SQ830,Singapore Airlines,Duration: 5h 15m,"2377 miles, 3825 km",Airbus A380-800 Passenger,467,CA 5265 /VA 5758,Meal (none specific)
PVG,2026-02-15,14:40,9C6334,Spring Airlines,Duration: 3h 0m,"862 miles, 1387 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,14:40,CZ6523,China Southern,Duration: 2h 0m,"543 miles, 874 km",Airbus A321,188,AA 9072,Meal (none specific)
PVG,2026-02-15,14:40,FM9112,Shanghai Airlines,Duration: 2h 10m,"608 miles, 978 km",Boeing 737 Mixed Configuration,76,MU 8334,Meal (none specific)
PVG,2026-02-15,14:40,HO1170,Juneyao Airlines,Duration: 2h 45m,"1023 miles, 1646 km",Airbus A321neo,207,3U 4484 /CA 3241 /CZ 99 /MF 7713 /MU 3689 /ZH 5090,Meal (none specific)
PVG,2026-02-15,14:40,HO2312,Juneyao Airlines,Duration: 2h 50m,"824 miles, 1326 km",Airbus A320,159,,Meal (none specific)
PVG,2026-02-15,14:40,MU5564,China Eastern,Duration: 1h 50m,"364 miles, 586 km",Airbus A321,177,MF 3862 /QF 4273 /AF 5292,Meal (none specific)
PVG,2026-02-15,14:40,QR870,Qatar Airways,Duration: 8h 20m,"4245 miles, 6830 km",Boeing 777-300ER,358,IB 6330 /AY 6687,Meal (none specific)
PVG,2026-02-15,14:40,Y87502,Suparna Airlines,Duration: 3h 5m,"1183 miles, 1903 km",Boeing 737-800 Passenger,181,HU 4706,Meal (none specific)
PVG,2026-02-15,14:45,9C8572,Spring Airlines,Duration: 1h 25m,"321 miles, 516 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,14:45,9C7360,Spring Airlines,Duration: 2h 55m,"969 miles, 1559 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,14:45,CZ6515,China Southern,Duration: 2h 45m,"734 miles, 1181 km",Airbus A321,188,AA 9076,Meal (none specific)
PVG,2026-02-15,14:45,JD5548,Capital Airlines,Duration: 3h 5m,"1446 miles, 2327 km",Airbus A320,169,HU 5036,Meal (none specific)
PVG,2026-02-15,14:45,MU6344,China Eastern,Duration: 2h 10m,"723 miles, 1163 km",Airbus A320neo,158,MF 7524,Meal (none specific)
PVG,2026-02-15,14:50,CA8324,Air China,Duration: 2h 30m,"990 miles, 1593 km",Airbus A321,180,SC 5462 /ZH 4756,Meal (none specific)
PVG,2026-02-15,14:50,FM854,Shanghai Airlines,Duration: 4h 25m,"1809 miles, 2911 km",Boeing 737 Mixed Configuration,76,MU 8614,Meal (none specific)
PVG,2026-02-15,14:50,FM9072,Shanghai Airlines,Duration: 3h 10m,"917 miles, 1475 km",Boeing 787-9,285,MU 8310 /DL 6530,Meal (none specific)
PVG,2026-02-15,14:50,HO1310,Juneyao Airlines,Duration: 2h 0m,"423 miles, 681 km",Boeing 787-9,324,MU 3980 /BR 2732,Meal (none specific)
PVG,2026-02-15,14:50,MU5600,China Eastern,Duration: 1h 25m,"384 miles, 618 km",Airbus A320,158,HO 5509 /MF 3880 /QF 4004 /DL 6466 /EY 5713,Meal (none specific)
PVG,2026-02-15,14:50,MU7352,China Eastern,Duration: 2h 20m,"734 miles, 1181 km",Boeing 737-500 (winglets) Passenger,168,,Meal (none specific)
PVG,2026-02-15,14:55,FM9310,Shanghai Airlines,Duration: 2h 5m,"751 miles, 1208 km",Boeing 787-9,285,MU 8417 /DL 6551,Meal (none specific)
PVG,2026-02-15,14:55,FM9092,Shanghai Airlines,Duration: 1h 50m,"543 miles, 874 km",Boeing 737-500 (winglets) Passenger,166,MU 8320,Meal (none specific)
PVG,2026-02-15,14:55,MU294,China Eastern,Duration: 2h 15m,"689 miles, 1109 km",Airbus A319,122,JL 5645,Meal (none specific)
PVG,2026-02-15,14:55,MU6146,China Eastern,Duration: 3h 15m,"1343 miles, 2161 km",Airbus A320neo,158,HO 5539 /MF 7450 /EY 5903,Meal (none specific)
PVG,2026-02-15,14:55,MU5528,China Eastern,Duration: 1h 35m,"435 miles, 700 km",Airbus A320,158,HO 5601 /MF 3838 /QF 4009 /EY 6023 /AF 5250,Meal (none specific)
PVG,2026-02-15,15:00,CA8594,Air China,Duration: 2h 55m,"1063 miles, 1710 km",Airbus A320,158,NZ 3854 /ZH 4094,Meal (none specific)
PVG,2026-02-15,15:00,HO1138,Juneyao Airlines,Duration: 3h 15m,"1048 miles, 1686 km",Airbus A320,159,3U 4468 /CZ 83 /MF 7695 /MU 3673 /ZH 5074 /AY 3172,Meal (none specific)
PVG,2026-02-15,15:00,MU7641,China Eastern,Duration: 3h 10m,"1363 miles, 2193 km",Boeing 737 Passenger,168,,Meal (none specific)
PVG,2026-02-15,15:05,CZ6859,China Southern,Duration: 5h 0m,"2119 miles, 3409 km",Boeing 737MAX 8 Passenger,175,,Meal (none specific)
PVG,2026-02-15,15:05,EK302,Emirates,Duration: 7h 55m,"4028 miles, 6481 km",Airbus A380-800 Passenger,510,,Meal (none specific)
PVG,2026-02-15,15:05,ZH9515,Shenzhen Airlines,Duration: 2h 25m,"769 miles, 1237 km",Airbus A320,162,CA 3723 /HO 5186 /NH 6599 /SC 9441,Meal (none specific)
PVG,2026-02-15,15:10,MU518,China Eastern,Duration: 2h 15m,"535 miles, 861 km",Airbus A320,158,JL 5625,Meal (none specific)
PVG,2026-02-15,15:10,MU502,China Eastern,Duration: 2h 40m,"784 miles, 1261 km",Airbus A321,177,FM 3016 /HO 3504,Meal (none specific)
PVG,2026-02-15,15:10,MU226,China Eastern,Duration: 3h 0m,"817 miles, 1315 km",Airbus A321,177,JL 5661,Meal (none specific)
PVG,2026-02-15,15:10,OZ365,Asiana,Duration: 2h 0m,"513 miles, 825 km",Airbus A321neo,187,HO 3107,Meal (none specific)
PVG,2026-02-15,15:15,CA922,Air China,Duration: 2h 45m,"817 miles, 1315 km",Airbus A321,180,NH 5727,Meal (none specific)
PVG,2026-02-15,15:15,HO1596,Juneyao Airlines,Duration: 2h 45m,"817 miles, 1315 km",Airbus A320,159,MU 3935 /NH 9790,Meal (none specific)
PVG,2026-02-15,15:15,HU7725,Hainan Airlines,Duration: 2h 20m,"769 miles, 1237 km",Boeing 737-800 Passenger,179,,Meal (none specific)
PVG,2026-02-15,15:15,MU546,China Eastern,Duration: 5h 5m,"2377 miles, 3825 km",Airbus A350-900,288,HO 3514 /QF 4094 /GA 8827,Meal (none specific)
PVG,2026-02-15,15:20,CZ5128,China Southern,Duration: 2h 50m,"1036 miles, 1667 km",Airbus A321,188,,Meal (none specific)
PVG,2026-02-15,15:20,DL389,Delta,Duration: 16h 5m,"7161 miles, 11522 km",Airbus A350-900,288,,Meal (none specific)
PVG,2026-02-15,15:25,3U6991,Sichuan Airlines,Duration: 2h 25m,"1036 miles, 1667 km",Airbus A320,165,CZ 4955 /EU 7219 /G5 8885 /GJ 3151 /HO 5932 /MF 5375 /MU 3359,Meal (none specific)
PVG,2026-02-15,15:25,CA8330,Air China,Duration: 3h 15m,"1182 miles, 1902 km",Airbus A320,158,,Meal (none specific)
PVG,2026-02-15,15:25,CA8320,Air China,Duration: 2h 55m,"1196 miles, 1924 km",Airbus A320,158,SC 5474 /ZH 4754,Meal (none specific)
PVG,2026-02-15,15:25,MU788,China Eastern,Duration: 11h 45m,"5728 miles, 9216 km",Airbus A350-900,288,AR 7890,Meal (none specific)
PVG,2026-02-15,15:30,CZ3678,China Southern,Duration: 3h 10m,"1227 miles, 1974 km",Airbus A321,188,BA 2025,Meal (none specific)
PVG,2026-02-15,15:30,HO1038,Juneyao Airlines,Duration: 3h 15m,"1446 miles, 2327 km",Airbus A320neo,164,3U 4424 /MF 7699 /MU 3619 /CZ 29 /ZH 5020,Meal (none specific)
PVG,2026-02-15,15:30,MU5610,China Eastern,Duration: 3h 35m,"1048 miles, 1686 km",Boeing 777-300ER,316,3U 5302 /MF 3888 /QF 4283,Meal (none specific)
PVG,2026-02-15,15:35,9C6446,Spring Airlines,Duration: 2h 35m,"953 miles, 1533 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,15:35,9C6572,Spring Airlines,Duration: 2h 50m,"817 miles, 1315 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,15:35,9C7116,Spring Airlines,Duration: 3h 10m,"1343 miles, 2161 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,15:35,HO1262,Juneyao Airlines,Duration: 3h 10m,"1048 miles, 1686 km",Airbus A320,159,,Meal (none specific)
PVG,2026-02-15,15:35,HO1120,Juneyao Airlines,Duration: 2h 35m,"1036 miles, 1667 km",Airbus A320neo,164,3U 4454 /MF 7675 /MU 3659 /CZ 69 /ZH 5060 /AY 3178,Meal (none specific)
PVG,2026-02-15,15:40,FM9462,Shanghai Airlines,Duration: 2h 10m,"796 miles, 1281 km",Boeing 737 Passenger,166,MU 8512,Meal (none specific)
PVG,2026-02-15,15:40,HO1380,Juneyao Airlines,Duration: 3h 25m,"1123 miles, 1807 km",Boeing 787-9,324,NH 9784,Meal (none specific)
PVG,2026-02-15,15:40,HX246,Hong Kong Airlines,Duration: 2h 35m,"784 miles, 1261 km",Airbus A320,164,HU 8359,Meal (none specific)
PVG,2026-02-15,15:40,MU5342,China Eastern,Duration: 2h 35m,"769 miles, 1237 km",Airbus A330-200,234,3U 5230 /HO 5348 /MF 3712 /QF 4281 /DL 6384 /EY 5881,Meal (none specific)
PVG,2026-02-15,15:45,CA8592,Air China,Duration: 2h 45m,"1063 miles, 1710 km",Airbus A350-900,312,NZ 3852 /SC 5488 /ZH 4862,Meal (none specific)
PVG,2026-02-15,15:45,MU5430,China Eastern,Duration: 2h 30m,"912 miles, 1467 km",Airbus A330-200,234,MF 3788 /QF 4000 /DL 6408 /AF 5213,Meal (none specific)
PVG,2026-02-15,15:45,MU6286,China Eastern,Duration: 1h 55m,"501 miles, 806 km",Airbus A320neo,158,,Meal (none specific)
PVG,2026-02-15,15:45,NX136,Air Macau,Duration: 2h 25m,"805 miles, 1295 km",Airbus A321,179,CA 5408 /SC 246 /ZH 3370,Meal (none specific)
PVG,2026-02-15,15:50,DL281,Delta,Duration: 13h 15m,"5741 miles, 9237 km",Airbus A330-900neo,281,,Meal (none specific)
PVG,2026-02-15,15:50,MU5062,China Eastern,Duration: 2h 20m,"513 miles, 825 km",Airbus A320,158,FM 3074 /KE 5863,Meal (none specific)
PVG,2026-02-15,15:50,MU728,China Eastern,Duration: 3h 50m,"1123 miles, 1807 km",Airbus A321,177,FM 3046 /JL 9577,Meal (none specific)
PVG,2026-02-15,15:50,TG664,Thai Airways,Duration: 4h 15m,"1809 miles, 2911 km",Airbus A350-900,327,PG 4841,Meal (none specific)
PVG,2026-02-15,15:55,HO1228,Juneyao Airlines,Duration: 3h 15m,"1343 miles, 2161 km",Airbus A320neo,164,3U 4518 /CA 3266 /MF 7689 /MU 3725 /CZ 135 /ZH 5126,Meal (none specific)
PVG,2026-02-15,15:55,MU5821,China Eastern,Duration: 2h 45m,"1227 miles, 1974 km",Boeing 737 Passenger,168,MF 7337,Meal (none specific)
PVG,2026-02-15,15:55,MU530,China Eastern,Duration: 3h 20m,"911 miles, 1466 km",Airbus A321,177,JL 5617,Meal (none specific)
PVG,2026-02-15,16:00,AC25,Air Canada,Duration: 12h 45m,"5634 miles, 9065 km",Boeing 787-9,298,CA 7456,Meal (none specific)
PVG,2026-02-15,16:00,FM842,Shanghai Airlines,Duration: 4h 15m,"1809 miles, 2911 km",Boeing 737 Mixed Configuration,76,MU 8608,Meal (none specific)
PVG,2026-02-15,16:00,FM806,Shanghai Airlines,Duration: 2h 35m,"805 miles, 1295 km",Boeing 737-500 (winglets) Passenger,166,MU 8646,Meal (none specific)
PVG,2026-02-15,16:00,GF126,Gulf Air,Duration: 8h 25m,"4274 miles, 6877 km",Boeing 787-9,282,,Meal (none specific)
PVG,2026-02-15,16:00,MS951,EgyptAir,Duration: 9h 55m,"5227 miles, 8410 km",Boeing 787-9,309,CA 5086,Meal (none specific)
PVG,2026-02-15,16:00,MU6792,China Eastern,Duration: 2h 25m,"1052 miles, 1693 km",Airbus A320,158,AF 5294,Meal (none specific)
PVG,2026-02-15,16:05,CA8953,Air China,Duration: 2h 15m,"543 miles, 874 km",Boeing 737-800 Passenger,167,NZ 3751 /SC 5788,Meal (none specific)
PVG,2026-02-15,16:05,FM7308,Shanghai Airlines,Duration: 3h 55m,"1106 miles, 1780 km",Boeing 737 Passenger,166,,Meal (none specific)
PVG,2026-02-15,16:05,MU516,China Eastern,Duration: 2h 45m,"817 miles, 1315 km",Airbus A330-300,290,FM 3048 /HO 3524 /JL 5611,Meal (none specific)
PVG,2026-02-15,16:05,MU2176,China Eastern,Duration: 2h 35m,"794 miles, 1278 km",Airbus A320neo,158,HO 5535 /QF 4240 /KL 8723 /AF 5223,Meal (none specific)
PVG,2026-02-15,16:10,FM7294,Shanghai Airlines,Duration: 2h 25m,"824 miles, 1326 km",Boeing 737-200 Mixed Configuration,75,,Meal (none specific)
PVG,2026-02-15,16:10,GJ8563,Loong Air,Duration: 2h 50m,"1011 miles, 1627 km",Airbus A320,172,MU 4319 /TV 2425 /G5 8589 /HU 2563 /EU 7625 /MF 5824 /3U 4775 /CZ 7101,Meal (none specific)
PVG,2026-02-15,16:10,MU552,China Eastern,Duration: 11h 10m,"5773 miles, 9289 km",Boeing 777-300ER,316,LA 8919,Meal (none specific)
PVG,2026-02-15,16:10,MU2511,China Eastern,Duration: 1h 40m,"451 miles, 726 km",Boeing 737-500 (winglets) Passenger,168,MF 3278 /QF 4010 /DL 6391 /VN 3528 /EY 5999 /AF 5295,Meal (none specific)
PVG,2026-02-15,16:15,CX360,Cathay Pacific,Duration: 2h 40m,"784 miles, 1261 km",Airbus A330-300,286,,Meal (none specific)
PVG,2026-02-15,16:15,CZ3579,China Southern,Duration: 1h 55m,"451 miles, 726 km",Boeing 737-800 Passenger,172,,Meal (none specific)
PVG,2026-02-15,16:15,ET684,Ethiopian,Duration: 10h 35m,"5516 miles, 8875 km",Airbus A350-900,345,CA 5066,Meal (none specific)
PVG,2026-02-15,16:15,FM812,Shanghai Airlines,Duration: 2h 35m,"784 miles, 1261 km",Boeing 737-500 (winglets) Passenger,166,MU 8596,Meal (none specific)
PVG,2026-02-15,16:15,HO2314,Juneyao Airlines,Duration: 2h 50m,"824 miles, 1326 km",Airbus A320,159,,Meal (none specific)
PVG,2026-02-15,16:20,9C6450,Spring Airlines,Duration: 3h 20m,"1446 miles, 2327 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,16:20,CA704,Air China,Duration: 2h 55m,"1209 miles, 1945 km",Airbus A321,180,,Meal (none specific)
PVG,2026-02-15,16:20,FM9544,Shanghai Airlines,Duration: 2h 50m,"1036 miles, 1667 km",Boeing 737 Mixed Configuration,76,KN 3062 /MU 8552,Meal (none specific)
PVG,2026-02-15,16:20,HO1656,Juneyao Airlines,Duration: 10h 15m,"5010 miles, 8061 km",Boeing 787-9,324,,Meal (none specific)
PVG,2026-02-15,16:20,HO1670,Juneyao Airlines,Duration: 10h 25m,"4915 miles, 7908 km",Boeing 787-9,324,,Meal (none specific)
PVG,2026-02-15,16:20,KN2355,China United Airlines,Duration: 2h 10m,"636 miles, 1023 km",Boeing 737 Passenger,178,MU 8021,Meal (none specific)
PVG,2026-02-15,16:20,MU5604,China Eastern,Duration: 2h 40m,"734 miles, 1181 km",Airbus A320neo,158,HO 5451 /MF 3882 /EY 5726,Meal (none specific)
PVG,2026-02-15,16:25,AA127,American Airlines,Duration: 15h 55m,"7378 miles, 11871 km",Boeing 787-9,262,CZ 1620,Meal (none specific)
PVG,2026-02-15,16:25,FM9202,Shanghai Airlines,Duration: 2h 10m,"794 miles, 1278 km",Boeing 787-9,285,MU 8358,Meal (none specific)
PVG,2026-02-15,16:25,IJ3,Spring Japan,Duration: 3h 40m,"1123 miles, 1807 km",Boeing 737 Passenger,189,,Meal (none specific)
PVG,2026-02-15,16:25,MU5038,China Eastern,Duration: 1h 45m,"321 miles, 516 km",Airbus A320,158,,Meal (none specific)
PVG,2026-02-15,16:35,CZ8758,China Southern,Duration: 2h 45m,"1052 miles, 1693 km",Airbus A321neo,198,,Meal (none specific)
PVG,2026-02-15,16:35,HO1288,Juneyao Airlines,Duration: 2h 50m,"917 miles, 1475 km",Airbus A320,159,3U 4544 /CZ 163 /MF 7663 /MU 3753 /ZH 5154 /AY 3174,Meal (none specific)
PVG,2026-02-15,16:40,MU5158,China Eastern,Duration: 2h 10m,"685 miles, 1102 km",Airbus A320neo,158,3U 5196 /HO 5417 /MF 3572 /QF 4034,Meal (none specific)
PVG,2026-02-15,16:45,HO2356,Juneyao Airlines,Duration: 2h 45m,"1023 miles, 1646 km",Airbus A320neo,164,,Meal (none specific)
PVG,2026-02-15,16:45,MU524,China Eastern,Duration: 3h 55m,"1123 miles, 1807 km",Airbus A350-900,288,FM 3042 /JL 5601,Meal (none specific)
PVG,2026-02-15,16:45,Y87578,Suparna Airlines,Duration: 2h 30m,"769 miles, 1237 km",Boeing 737-800 Passenger,181,HU 4750,Meal (none specific)
PVG,2026-02-15,16:50,9C6804,Spring Airlines,Duration: 3h 10m,"1048 miles, 1686 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,16:50,LH726,Lufthansa,Duration: 11h 35m,"5483 miles, 8822 km",Airbus A350-900,283,CA 6232,Meal (none specific)
PVG,2026-02-15,16:55,HO1234,Juneyao Airlines,Duration: 2h 10m,"723 miles, 1163 km",Airbus A320,159,3U 4520 /CZ 139 /MF 7757 /MU 3729 /ZH 5130,Meal (none specific)
PVG,2026-02-15,16:55,MU9717,China Eastern,Duration: 3h 10m,"1363 miles, 2193 km",Boeing 737 Passenger,168,HO 5565 /MF 2327 /EY 5796,Meal (none specific)
PVG,2026-02-15,16:55,MU6806,China Eastern,Duration: 2h 45m,"1110 miles, 1786 km",Airbus A320neo,158,HO 5624 /MF 2256 /KL 8724 /EY 5896,Meal (none specific)
PVG,2026-02-15,16:55,MU6624,China Eastern,Duration: 2h 45m,"1049 miles, 1688 km",Airbus A320neo,158,HO 5431 /MF 2208 /EY 5941,Meal (none specific)
PVG,2026-02-15,17:00,9C8792,Spring Airlines,Duration: 4h 10m,"1362 miles, 2191 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,17:00,9C8860,Spring Airlines,Duration: 3h 40m,"1048 miles, 1686 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,17:00,9C6578,Spring Airlines,Duration: 3h 0m,"817 miles, 1315 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,17:00,CZ8310,China Southern,Duration: 3h 45m,"1123 miles, 1807 km",Airbus A321,188,,Meal (none specific)
PVG,2026-02-15,17:00,CZ3835,China Southern,Duration: 3h 10m,"1183 miles, 1903 km",Airbus A321,188,BA 2016,Meal (none specific)
PVG,2026-02-15,17:00,FM9530,Shanghai Airlines,Duration: 1h 20m,"232 miles, 373 km",Boeing 737 Mixed Configuration,76,KN 3060 /MU 8548,Meal (none specific)
PVG,2026-02-15,17:00,HO1116,Juneyao Airlines,Duration: 3h 15m,"1446 miles, 2327 km",Airbus A320,159,,Meal (none specific)
PVG,2026-02-15,17:05,CZ6975,China Southern,Duration: 2h 0m,"559 miles, 899 km",Boeing 737-800 Passenger,172,,Meal (none specific)
PVG,2026-02-15,17:05,JL85,JAL,Duration: 3h 40m,"1085 miles, 1746 km",Boeing 787-8,211,FM 1004 /MU 4182,Meal (none specific)
PVG,2026-02-15,17:05,MU5008,China Eastern,Duration: 2h 5m,"423 miles, 681 km",Airbus A330-300,290,HO 3506 /CI 8001,Meal (none specific)
PVG,2026-02-15,17:05,MU5638,China Eastern,Duration: 2h 15m,"511 miles, 822 km",Airbus A320,158,HO 5623 /MF 3912 /AF 9474,Meal (none specific)
PVG,2026-02-15,17:10,MU280,China Eastern,Duration: 4h 40m,"1362 miles, 2191 km",Airbus A321,177,HO 3530 /JL 5633,Meal (none specific)
PVG,2026-02-15,17:10,MU5298,China Eastern,Duration: 2h 10m,"695 miles, 1118 km",Boeing 737-500 (winglets) Passenger,168,MF 3670,Meal (none specific)
PVG,2026-02-15,17:10,TK26,Turkish Airlines,Duration: 10h 30m,"5011 miles, 8063 km",Boeing 777-300ER,357,,Meal (none specific)
PVG,2026-02-15,17:15,CZ3967,China Southern,Duration: 2h 5m,"556 miles, 895 km",Airbus A320,158,,Meal (none specific)
PVG,2026-02-15,17:20,CA4509,Air China,Duration: 2h 45m,"1063 miles, 1710 km",Airbus A320,158,NZ 3827 /SC 5486 /UA 7535 /ZH 4539,Meal (none specific)
PVG,2026-02-15,17:20,KY3121,Kunming Airlines,Duration: 3h 15m,"1446 miles, 2327 km",Boeing 737 Passenger,160,ZH 3117 /TV 8147,Meal (none specific)
PVG,2026-02-15,17:20,MU5012,China Eastern,Duration: 2h 10m,"513 miles, 825 km",Airbus A321,177,KE 5883,Meal (none specific)
PVG,2026-02-15,17:25,9C8602,Spring Airlines,Duration: 3h 0m,"911 miles, 1466 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,17:25,CA930,Air China,Duration: 3h 25m,"1123 miles, 1807 km",Airbus A321,180,NH 5713,Meal (none specific)
PVG,2026-02-15,17:25,CZ3593,China Southern,Duration: 1h 55m,"537 miles, 864 km",Boeing 737-800 Passenger,172,,Meal (none specific)
PVG,2026-02-15,17:25,ZH9535,Shenzhen Airlines,Duration: 2h 35m,"751 miles, 1208 km",Airbus A320,162,CA 3725 /HO 5196 /SC 9455,Meal (none specific)
PVG,2026-02-15,17:30,3U8973,Sichuan Airlines,Duration: 2h 25m,"912 miles, 1467 km",Airbus A319,132,EU 7417 /MF 5655 /MU 3561 /CZ 9231 /HO 5936,Meal (none specific)
PVG,2026-02-15,17:30,9C6734,Spring Airlines,Duration: 3h 10m,"1343 miles, 2161 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,17:30,MF8096,XiamenAir,Duration: 2h 45m,"734 miles, 1181 km",Boeing 737-800 Passenger,172,MU 4711 /HO 7017 /G5 9026 /3U 2264 /NS 6096 /CZ 4063,Meal (none specific)
PVG,2026-02-15,17:35,HO1102,Juneyao Airlines,Duration: 2h 50m,"1110 miles, 1786 km",Airbus A320,159,3U 4444 /MF 7793 /MU 3647 /CZ 57 /ZH 5048,Meal (none specific)
PVG,2026-02-15,17:40,MU5414,China Eastern,Duration: 3h 5m,"1063 miles, 1710 km",Airbus A330-200,234,HO 5321 /3U 5260 /MF 3772 /QF 4016 /EY 5765 /AF 4409,Meal (none specific)
PVG,2026-02-15,17:40,MU6724,China Eastern,Duration: 2h 55m,"1129 miles, 1817 km",Airbus A320neo,158,,Meal (none specific)
PVG,2026-02-15,17:45,CX380,Cathay Pacific,Duration: 2h 40m,"784 miles, 1261 km",Airbus A330-300,286,,Meal (none specific)
PVG,2026-02-15,17:45,CZ6155,China Southern,Duration: 2h 55m,"917 miles, 1475 km",Airbus A320,158,,Meal (none specific)
PVG,2026-02-15,17:45,CZ6501,China Southern,Duration: 2h 55m,"734 miles, 1181 km",Airbus A321neo,198,,Meal (none specific)
PVG,2026-02-15,17:45,HO1040,Juneyao Airlines,Duration: 1h 40m,"525 miles, 845 km",Airbus A320neo,164,,Meal (none specific)
PVG,2026-02-15,17:50,CZ6535,China Southern,Duration: 2h 0m,"543 miles, 874 km",Airbus A321,188,,Meal (none specific)
PVG,2026-02-15,17:50,HU7841,Hainan Airlines,Duration: 2h 20m,"794 miles, 1278 km",Boeing 737-800 Passenger,179,HX 1157 /9H 7841 /GS 5841,Meal (none specific)
PVG,2026-02-15,17:55,HO1154,Juneyao Airlines,Duration: 2h 20m,"828 miles, 1332 km",Airbus A320,159,3U 4474 /MF 7741 /MU 3679 /CZ 89 /ZH 5080 /AY 3184,Meal (none specific)
PVG,2026-02-15,17:55,MU5034,China Eastern,Duration: 2h 35m,"513 miles, 825 km",Airbus A330-200,234,FM 3072 /KE 5885,Meal (none specific)
PVG,2026-02-15,17:55,MU590,China Eastern,Duration: 13h 55m,"6172 miles, 9931 km",Boeing 777-300ER,316,,Meal (none specific)
PVG,2026-02-15,17:55,MU7062,China Eastern,Duration: 10h 25m,"4915 miles, 7908 km",Airbus A350-900,288,AF 5212,Meal (none specific)
PVG,2026-02-15,17:55,ZH9521,Shenzhen Airlines,Duration: 2h 25m,"769 miles, 1237 km",Airbus A320,162,CA 3313 /HO 5194 /SC 9445,Meal (none specific)
PVG,2026-02-15,18:00,9C8734,Spring Airlines,Duration: 2h 20m,"695 miles, 1118 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,18:00,CZ5792,China Southern,Duration: 2h 25m,"794 miles, 1278 km",Boeing 737-800 Passenger,172,BA 2017,Meal (none specific)
PVG,2026-02-15,18:00,MU586,China Eastern,Duration: 14h 30m,"6508 miles, 10471 km",Boeing 777-300ER,316,,Meal (none specific)
PVG,2026-02-15,18:05,FM9068,Shanghai Airlines,Duration: 2h 50m,"917 miles, 1475 km",Boeing 737 Mixed Configuration,76,MU 8306,Meal (none specific)
PVG,2026-02-15,18:05,FM7348,Shanghai Airlines,Duration: 2h 40m,"912 miles, 1467 km",Boeing 737-500 (winglets) Passenger,166,,Meal (none specific)
PVG,2026-02-15,18:05,MU508,China Eastern,Duration: 2h 40m,"784 miles, 1261 km",Airbus A320,158,FM 3022,Meal (none specific)
PVG,2026-02-15,18:10,MU6366,China Eastern,Duration: 2h 40m,"1029 miles, 1656 km",Airbus A320,158,HO 5433 /MF 7536,Meal (none specific)
PVG,2026-02-15,18:10,MU5392,China Eastern,Duration: 2h 25m,"821 miles, 1321 km",Boeing 737-200 Mixed Configuration,75,MF 3754 /EY 5869,Meal (none specific)
PVG,2026-02-15,18:15,HU7611,Hainan Airlines,Duration: 2h 20m,"685 miles, 1102 km",Boeing 737-800 Passenger,179,,Meal (none specific)
PVG,2026-02-15,18:15,MU6320,China Eastern,Duration: 2h 55m,"1095 miles, 1762 km",Airbus A321,177,MF 7516 /HO 5653 /EY 5750,Meal (none specific)
PVG,2026-02-15,18:15,MU5374,China Eastern,Duration: 3h 15m,"1183 miles, 1903 km",Airbus A350-900,288,HO 5469 /MF 3740 /AF 5282,Meal (none specific)
PVG,2026-02-15,18:20,AQ1011,9 Air,Duration: 2h 15m,"751 miles, 1208 km",Boeing 737-800 Passenger,167,,Meal (none specific)
PVG,2026-02-15,18:20,CA858,Air China,Duration: 2h 50m,"817 miles, 1315 km",Airbus A321,180,NH 5745,Meal (none specific)
PVG,2026-02-15,18:20,CZ6078,China Southern,Duration: 4h 10m,"1715 miles, 2759 km",Airbus A321neo,198,VN 3542,Meal (none specific)
PVG,2026-02-15,18:20,EU6667,Chengdu Airlines,Duration: 2h 40m,"1063 miles, 1710 km",Airbus A320,175,GJ 5327 /3U 5789 /MU 1943 /TV 5003 /CZ 9653,Meal (none specific)
PVG,2026-02-15,18:20,FM9074,Shanghai Airlines,Duration: 2h 50m,"917 miles, 1475 km",Boeing 737-500 (winglets) Passenger,166,,Meal (none specific)
PVG,2026-02-15,18:25,BR722,EVA Air,Duration: 1h 55m,"423 miles, 681 km",Airbus A330-300,309,B7 7018 /CA 5522 /HO 3188,Meal (none specific)
PVG,2026-02-15,18:25,CZ6351,China Southern,Duration: 2h 25m,"965 miles, 1553 km",Boeing 737-800 Passenger,172,,Meal (none specific)
