date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/2/2026,Wednesday,MYY,arrival,16:35,MY3473,MAXjet,Duration: 0h 35m,16:00 - 16:35,"78 miles, 126 km",ATR 72,68,,,Meal (none specific),260218_MY3473_16001635,text,True,2026-02-15T12:02:54.533033
18/2/2026,Wednesday,MYY,arrival,16:45,MH2594,Malaysia Airlines,Duration: 2h 25m,14:20 - 16:45,"858 miles, 1381 km",Boeing 737-800 Passenger,172,FY 7576 /GA 8926 /PR 3532 /QR 5431 /TK 4854,,Meal (none specific),260218_MH2594_14201645,text,True,2026-02-15T12:02:54.761241
18/2/2026,Wednesday,MYY,arrival,17:10,OD1650,Batik Air,Duration: 2h 25m,14:45 - 17:10,"858 miles, 1381 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_OD1650_14451710,text,True,2026-02-15T12:02:59.215194
18/2/2026,Wednesday,MYY,arrival,17:15,MY3475,MAXjet,Duration: 0h 35m,16:40 - 17:15,"78 miles, 126 km",ATR 72,68,,,Meal (none specific),260218_MY3475_16401715,text,True,2026-02-15T12:02:59.425342
18/2/2026,Wednesday,MYY,arrival,17:55,MY3229,MAXjet,Duration: 0h 45m,17:10 - 17:55,"110 miles, 177 km",ATR 72,68,,,Meal (none specific),260218_MY3229_17101755,text,True,2026-02-15T12:02:59.644673
18/2/2026,Wednesday,MYY,arrival,18:20,AK6075,AirAsia,Duration: 0h 50m,17:30 - 18:20,"181 miles, 291 km",Airbus A320 (sharklets),180,,,Meal (none specific),260218_AK6075_17301820,text,True,2026-02-15T12:02:59.864500
18/2/2026,Wednesday,MYY,arrival,18:55,AK6184,AirAsia,Duration: 1h 0m,17:55 - 18:55,"320 miles, 515 km",Airbus A320,180,,,Meal (none specific),260218_AK6184_17551855,text,True,2026-02-15T12:03:04.287235
18/2/2026,Wednesday,MYY,arrival,19:00,MY3227,MAXjet,Duration: 0h 45m,18:15 - 19:00,"110 miles, 177 km",ATR 72,68,,,Meal (none specific),260218_MY3227_18151900,text,True,2026-02-15T12:03:04.498838
18/2/2026,Wednesday,MYY,arrival,19:30,AK6188,AirAsia,Duration: 1h 0m,18:30 - 19:30,"320 miles, 515 km",Airbus A320,180,,,Meal (none specific),260218_AK6188_18301930,text,True,2026-02-15T12:03:04.727943
18/2/2026,Wednesday,MYY,arrival,19:40,AK5646,AirAsia,Duration: 2h 20m,17:20 - 19:40,"858 miles, 1381 km",Airbus A320,180,,,Meal (none specific),260218_AK5646_17201940,text,True,2026-02-15T12:03:04.945683
18/2/2026,Wednesday,MYY,arrival,19:50,MY3446,MAXjet,Duration: 0h 40m,19:10 - 19:50,"106 miles, 171 km",ATR 72,68,,,Meal (none specific),260218_MY3446_19101950,text,True,2026-02-15T12:03:05.205156
18/2/2026,Wednesday,MYY,arrival,19:50,MH2584,Malaysia Airlines,Duration: 2h 35m,17:15 - 19:50,"858 miles, 1381 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,FY 7572 /GA 9315 /KL 3854 /PR 3530 /QR 5428,,Meal (none specific),260218_MH2584_17151950,text,True,2026-02-15T12:03:05.436064
18/2/2026,Wednesday,MYY,arrival,20:05,MY3656,MAXjet,Duration: 1h 0m,19:05 - 20:05,"199 miles, 320 km",ATR 72,68,,,Meal (none specific),260218_MY3656_19052005,text,True,2026-02-15T12:03:05.651624
18/2/2026,Wednesday,MYY,arrival,22:10,AK5648,AirAsia,Duration: 2h 20m,19:50 - 22:10,"858 miles, 1381 km",Airbus A320 (sharklets),180,,,Meal (none specific),260218_AK5648_19502210,text,True,2026-02-15T12:03:05.880703
18/2/2026,Wednesday,MYY,arrival,22:35,MY3658,MAXjet,Duration: 1h 0m,21:35 - 22:35,"199 miles, 320 km",ATR 72,68,,,Meal (none specific),260218_MY3658_21352235,text,True,2026-02-15T12:03:06.086976
18/2/2026,Wednesday,MYY,arrival,23:30,MH2598,Malaysia Airlines,Duration: 2h 25m,21:05 - 23:30,"858 miles, 1381 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,FY 7578 /GA 9313 /QR 5433 /TK 4815,,Meal (none specific),260218_MH2598_21052330,text,True,2026-02-15T12:03:06.304117
18/2/2026,Wednesday,MYY,arrival,15:20,MY3552,MAXjet,1h 10m,,,,,,,,,no have detail,True,2026-02-15T12:03:06.606809
18/2/2026,Wednesday,MYY,arrival,15:40,MY3525,MAXjet,0h 45m,,,,,,,,,no have detail,True,2026-02-15T12:03:06.716599
18/2/2026,Wednesday,MYY,arrival,12:10,MY3541,MAXjet,0h 45m,,,,,,,,,no have detail,True,2026-02-15T12:03:06.797033
18/2/2026,Wednesday,MYY,arrival,18:20,MY3519,MAXjet,0h 45m,,,,,,,,,no have detail,True,2026-02-15T12:03:06.969618
18/2/2026,Wednesday,MYY,arrival,09:00,MY3511,MAXjet,0h 45m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.018356
18/2/2026,Wednesday,MYY,arrival,13:40,MY3437,MAXjet,0h 50m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.123025
18/2/2026,Wednesday,MYY,arrival,11:20,MY3573,MAXjet,0h 20m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.189897
18/2/2026,Wednesday,MYY,arrival,16:50,MY3517,MAXjet,0h 45m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.340746
18/2/2026,Wednesday,MYY,arrival,13:15,MY3513,MAXjet,0h 45m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.458031
18/2/2026,Wednesday,MYY,arrival,14:40,MY3577,MAXjet,0h 20m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.567811
18/2/2026,Wednesday,MYY,arrival,11:05,MY3521,MAXjet,0h 45m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.626024
18/2/2026,Wednesday,MYY,arrival,11:20,MY3603,MAXjet,0h 45m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.695818
18/2/2026,Wednesday,MYY,arrival,12:50,MY3435,MAXjet,0h 50m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.787801
18/2/2026,Wednesday,MYY,arrival,14:40,MY3439,MAXjet,0h 50m,,,,,,,,,no have detail,True,2026-02-15T12:03:07.886002
