arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
BKK,2026-02-13,19:50,6E1063,IndiGo,Duration: 4h 10m,"1842 miles, 2964 km",Airbus A321neo,232,,Meal (none specific)
BKK,2026-02-13,19:50,FD4097,Thai AirAsia,Duration: 1h 25m,"373 miles, 600 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,19:55,VZ963,Vietjet Thailand,Duration: 1h 45m,"526 miles, 846 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,20:00,FD4205,Thai AirAsia,Duration: 1h 30m,"469 miles, 755 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,20:00,SQ720,Singapore Airlines,Duration: 2h 25m,"884 miles, 1422 km",Boeing 787,337,ET 1307 /NZ 3454 /PG 4712 /SK 8081 /VA 5726,Meal (none specific)
BKK,2026-02-13,20:00,VZ353,Vietjet Thailand,Duration: 1h 10m,"334 miles, 537 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,20:10,MU9613,China Eastern,Duration: 2h 40m,"806 miles, 1297 km",Boeing 737-200 Mixed Configuration,75,KQ 5289,Meal (none specific)
BKK,2026-02-13,20:15,PG160,Bangkok Airways,Duration: 1h 35m,"290 miles, 467 km",ATR 42 / ATR 72,70,BR 3950 /CI 9616 /EY 7749 /LY 8484 /PR 3769 /QR 4310 /TG 5936 /TK 4509,Meal (none specific)
BKK,2026-02-13,20:15,PG176,Bangkok Airways,Duration: 1h 15m,"290 miles, 467 km",Airbus A319,133,BA 2187 /BR 3962 /CI 9740 /EY 7762 /JL 5984 /KC 1176 /LY 8496 /MH 4854 /PR 3747 /QR 4316 /TG 5977 /TK 4414 /VN 3078,Meal (none specific)
BKK,2026-02-13,20:15,VN609,Vietnam Airlines,Duration: 1h 35m,"447 miles, 719 km",Airbus A321,184,K6 3609 /PG 4292 /SV 6990 /AY 6258 /KL 3084 /SK 8216,Meal (none specific)
BKK,2026-02-13,20:15,VZ215,Vietjet Thailand,Duration: 1h 10m,"236 miles, 380 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,20:20,AI2304,Air India,Duration: 4h 20m,"1842 miles, 2964 km",Airbus A320neo,165,,Meal (none specific)
BKK,2026-02-13,20:25,TG137,Thai Airways,Duration: 1h 30m,"439 miles, 706 km",Airbus A320,156,LH 9705,Meal (none specific)
BKK,2026-02-13,20:25,VZ2343,Vietjet Thailand,Duration: 1h 25m,"406 miles, 653 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,20:30,VZ311,Vietjet Thailand,Duration: 1h 30m,"420 miles, 676 km",Airbus A321,195,,Meal (none specific)
BKK,2026-02-13,20:35,JQ75,Jetstar,Duration: 7h 0m,"3327 miles, 5353 km",Airbus A321neo,232,6E 3981 /AY 6444,Meal (none specific)
BKK,2026-02-13,20:35,TG408,Thai Airways,Duration: 2h 20m,"884 miles, 1422 km",Boeing 787-8,256,PG 4808,Meal (none specific)
BKK,2026-02-13,20:40,EU2867,Chengdu Airlines,Duration: 3h 15m,"1178 miles, 1895 km",Airbus A320,175,,Meal (none specific)
BKK,2026-02-13,20:40,TG639,Thai Airways,Duration: 2h 45m,"1055 miles, 1697 km",Airbus A350-900,327,AC 7407 /NZ 4193 /OS 8604 /TK 8011,Meal (none specific)
BKK,2026-02-13,20:45,5J943,Cebu Pacific,Duration: 3h 30m,"1336 miles, 2150 km",Airbus A321 (sharklets),230,,Meal (none specific)
BKK,2026-02-13,20:45,PG184,Bangkok Airways,Duration: 1h 35m,"290 miles, 467 km",ATR 42 / ATR 72,70,AY 6920 /BA 2189 /BR 3946 /CI 9834 /EK 4465 /EY 7775 /HX 3898 /JL 5982 /KC 1184 /LY 8460 /PR 3771 /QR 4401 /TG 5993 /TK 4465,Meal (none specific)
BKK,2026-02-13,20:50,PG908,Bangkok Airways,Duration: 1h 25m,"235 miles, 378 km",ATR 42 / ATR 72,70,AY 6938 /BA 2191 /EK 4597 /EY 7687 /JL 5962 /KL 3739 /LH 4633 /LY 8468 /OS 8692 /QR 4371 /TG 7065 /TK 4525,Meal (none specific)
BKK,2026-02-13,20:50,TG472,Thai Airways,Duration: 9h 25m,"4695 miles, 7554 km",Airbus A350-900,327,LH 9727 /LY 8422 /OS 8640 /WY 5915,Meal (none specific)
BKK,2026-02-13,20:55,9C7301,Spring Airlines,Duration: 4h 10m,"1498 miles, 2410 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,20:55,TG653,Thai Airways,Duration: 5h 55m,"2291 miles, 3686 km",Airbus A350-900,327,KU 6953 /LY 8284 /OZ 6763 /TK 8379,Meal (none specific)
BKK,2026-02-13,20:55,TG665,Thai Airways,Duration: 4h 40m,"1809 miles, 2911 km",Airbus A350-900,327,PG 4842,Meal (none specific)
BKK,2026-02-13,20:55,TG304,Thai Airways,Duration: 1h 25m,"381 miles, 613 km",Airbus A320,156,LH 9725 /OS 8618 /OZ 9420,Meal (none specific)
BKK,2026-02-13,21:00,TG218,Thai Airways,Duration: 1h 35m,"420 miles, 676 km",Airbus A320,156,LY 8418 /TK 8396,Meal (none specific)
BKK,2026-02-13,21:00,VN617,Vietnam Airlines,Duration: 2h 5m,"621 miles, 999 km",Airbus A321,184,K6 3617 /PG 4282 /KL 3085 /SK 8206,Meal (none specific)
BKK,2026-02-13,21:05,6E1059,IndiGo,Duration: 4h 25m,"1894 miles, 3047 km",Airbus A321neo,232,,Meal (none specific)
BKK,2026-02-13,21:10,FD4353,Thai AirAsia,Duration: 1h 10m,"291 miles, 468 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,21:10,LJ1,Jin Air,Duration: 6h 0m,"2291 miles, 3686 km",Boeing 737-800 Passenger,188,,Meal (none specific)
BKK,2026-02-13,21:10,PG172,Bangkok Airways,Duration: 1h 35m,"290 miles, 467 km",ATR 42 / ATR 72,70,BR 3992 /CI 9742 /EY 7744 /HX 3896 /KC 1172 /MH 4886 /PR 3778 /QR 4417 /TG 5933 /TK 4427,Meal (none specific)
BKK,2026-02-13,21:10,VZ723,Vietjet Thailand,Duration: 1h 15m,"325 miles, 523 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,21:15,UB17,Myanmar National Airlines,Duration: 1h 25m,"381 miles, 613 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKK,2026-02-13,21:20,BX727,Air Busan,Duration: 6h 30m,"2291 miles, 3686 km",Airbus A321,194,,Meal (none specific)
BKK,2026-02-13,21:20,TG615,Thai Airways,Duration: 5h 15m,"2073 miles, 3335 km",Airbus A350-900,327,PG 4848,Meal (none specific)
BKK,2026-02-13,21:25,PG278,Bangkok Airways,Duration: 1h 35m,"420 miles, 676 km",Airbus A320,162,AY 6870 /BA 2179 /BR 3996 /CI 9746 /EK 4525 /EY 7658 /HX 3834 /JL 5970 /KC 1278 /KL 3726 /LH 4615 /LY 8492 /MH 4868 /OS 8648 /PR 3727 /QR 4382 /TG 5630,Meal (none specific)
BKK,2026-02-13,21:25,VZ135,Vietjet Thailand,Duration: 1h 25m,"439 miles, 706 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,21:25,YP601,Air Premia,Duration: 6h 10m,"2291 miles, 3686 km",Boeing 787-9,291,,Meal (none specific)
BKK,2026-02-13,21:25,ZE511,Eastar Jet,Duration: 6h 20m,"2291 miles, 3686 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKK,2026-02-13,21:30,KE651,Korean Air,Duration: 6h 10m,"2291 miles, 3686 km",Boeing 787-9,273,DL 7852,Meal (none specific)
BKK,2026-02-13,21:35,PG188,Bangkok Airways,Duration: 1h 15m,"290 miles, 467 km",Airbus A319,133,AY 6928 /BR 3944 /CI 9642 /EY 7631 /JL 5974 /KC 1188 /KL 3742 /LH 4643 /LY 8486 /OS 8656 /PR 3786 /QR 4334 /TG 5982 /TK 4431,Meal (none specific)
BKK,2026-02-13,21:35,TG557,Thai Airways,Duration: 1h 25m,"447 miles, 719 km",Airbus A320,156,AC 7457 /LH 9707 /LY 8426 /OS 8620 /TK 8024,Meal (none specific)
BKK,2026-02-13,21:40,TG575,Thai Airways,Duration: 1h 10m,"322 miles, 518 km",Airbus A320,156,LH 9735 /LY 8446 /OS 8624,Meal (none specific)
BKK,2026-02-13,21:45,PG178,Bangkok Airways,Duration: 1h 15m,"290 miles, 467 km",Airbus A319,133,BR 3942 /CI 9848 /EY 7630 /JL 5980 /KC 1178 /KL 3744 /LH 4623 /OS 8652 /PR 3784 /QR 4332 /TG 5590,Meal (none specific)
BKK,2026-02-13,21:45,TG250,Thai Airways,Duration: 1h 25m,"406 miles, 653 km",Airbus A320,156,BR 3418 /LH 9733 /LY 8424 /OS 8608 /OZ 9418 /TK 8398,Meal (none specific)
BKK,2026-02-13,21:45,TG635,Thai Airways,Duration: 3h 55m,"1554 miles, 2500 km",Airbus A330-300,281,BR 2217 /LH 9729 /LY 8406,Meal (none specific)
BKK,2026-02-13,21:50,NX992,Air Macau,Duration: 3h 0m,"1032 miles, 1660 km",Airbus A321,179,,Meal (none specific)
BKK,2026-02-13,21:55,BX725,Air Busan,Duration: 5h 55m,"2310 miles, 3717 km",Airbus A321,194,OZ 9275,Meal (none specific)
BKK,2026-02-13,21:55,FD4115,Thai AirAsia,Duration: 1h 30m,"420 miles, 676 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,22:00,OZ741,Asiana,Duration: 5h 55m,"2291 miles, 3686 km",Airbus A380-800 Passenger,495,OS 8052 /AC 6996 /TG 6727 /ET 1298,Meal (none specific)
BKK,2026-02-13,22:00,TG673,Thai Airways,Duration: 6h 35m,"2599 miles, 4182 km",Boeing 777-300ER,339,LY 8436 /NH 5959,Meal (none specific)
BKK,2026-02-13,22:00,TG625,Thai Airways,Duration: 3h 15m,"1366 miles, 2198 km",Airbus A320,156,LH 9721 /OS 8632,Meal (none specific)
BKK,2026-02-13,22:05,FD4409,Thai AirAsia,Duration: 1h 35m,"406 miles, 653 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,22:05,FD4504,Thai AirAsia,Duration: 1h 5m,"236 miles, 380 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,22:05,TG9,Thai Airways,Duration: 1h 10m,"291 miles, 468 km",Airbus A320,156,TK 8483,Meal (none specific)
BKK,2026-02-13,22:10,TG47,Thai Airways,Duration: 1h 0m,"236 miles, 380 km",Airbus A320,156,TK 9265,Meal (none specific)
BKK,2026-02-13,22:10,TG418,Thai Airways,Duration: 2h 5m,"762 miles, 1226 km",Boeing 787-9,293,KU 6938 /LH 9717 /MH 5862 /NH 5982 /OS 8634,Meal (none specific)
BKK,2026-02-13,22:10,TR614,Scoot,Duration: 2h 45m,"884 miles, 1422 km",Boeing 787-9,375,SQ 8654,Meal (none specific)
BKK,2026-02-13,22:10,VZ2107,Vietjet Thailand,Duration: 1h 20m,"373 miles, 600 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,22:10,VZ2305,Vietjet Thailand,Duration: 1h 30m,"420 miles, 676 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,22:10,VZ345,Vietjet Thailand,Duration: 1h 25m,"406 miles, 653 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,22:15,TG440,Thai Airways,Duration: 4h 15m,"1848 miles, 2973 km",Airbus A320,156,LH 9711 /OS 8596,Meal (none specific)
BKK,2026-02-13,22:15,TG565,Thai Airways,Duration: 1h 50m,"621 miles, 999 km",Airbus A320,156,AC 7464 /LH 9719 /LY 8384 /OS 8600 /TK 8021,Meal (none specific)
BKK,2026-02-13,22:15,TG268,Thai Airways,Duration: 1h 35m,"469 miles, 755 km",Airbus A320,156,LH 9739 /OS 8602 /TK 8479,Meal (none specific)
BKK,2026-02-13,22:15,TG222,Thai Airways,Duration: 1h 35m,"420 miles, 676 km",Airbus A321neo,176,LH 9731 /OS 8606 /OZ 6767,Meal (none specific)
BKK,2026-02-13,22:15,TG585,Thai Airways,Duration: 1h 20m,"325 miles, 523 km",Airbus A320,156,LH 9723,Meal (none specific)
BKK,2026-02-13,22:15,ZG51,Zipair,Duration: 7h 15m,"2905 miles, 4674 km",Boeing 787-8,257,,Meal (none specific)
BKK,2026-02-13,22:20,8M372,MAI,Duration: 1h 20m,"381 miles, 613 km",Embraer 190,98,,Meal (none specific)
BKK,2026-02-13,22:20,TG410,Thai Airways,Duration: 2h 20m,"884 miles, 1422 km",Boeing 777-300ER,339,AC 7419 /KU 6934 /OS 8610 /PG 4810,Meal (none specific)
BKK,2026-02-13,22:25,FM853,Shanghai Airlines,Duration: 4h 25m,"1809 miles, 2911 km",Boeing 737 Mixed Configuration,76,MU 8613,Meal (none specific)
BKK,2026-02-13,22:25,TG121,Thai Airways,Duration: 1h 20m,"373 miles, 600 km",Airbus A320,156,BR 3437 /LY 8410 /OS 8594 /OZ 6773 /TK 8390,Meal (none specific)
BKK,2026-02-13,22:30,CZ361,China Southern,Duration: 3h 10m,"1066 miles, 1715 km",Boeing 737MAX 8 Passenger,175,3U 7039,Meal (none specific)
BKK,2026-02-13,22:30,TG677,Thai Airways,Duration: 7h 0m,"2905 miles, 4674 km",Boeing 777-300ER,339,AC 7412 /LY 8432 /NH 5951,Meal (none specific)
BKK,2026-02-13,22:30,TG482,Thai Airways,Duration: 6h 55m,"3327 miles, 5353 km",Boeing 787-9,293,LY 8428 /OS 8616 /TK 8026 /WY 5901,Meal (none specific)
BKK,2026-02-13,22:35,MU9621,China Eastern,Duration: 2h 30m,"806 miles, 1297 km",Boeing 737-200 Mixed Configuration,75,KQ 5267,Meal (none specific)
BKK,2026-02-13,22:35,TG436,Thai Airways,Duration: 3h 30m,"1434 miles, 2307 km",Airbus A350-900,327,OS 8592,Meal (none specific)
BKK,2026-02-13,22:45,PG180,Bangkok Airways,Duration: 1h 35m,"290 miles, 467 km",ATR 42 / ATR 72,70,AY 6868 /BR 3900 /CI 9820 /EY 7752 /HX 3918 /KC 1180 /MH 4878 /QR 4343 /TG 5765 /TK 4464,Meal (none specific)
BKK,2026-02-13,22:45,VZ569,Vietjet Thailand,Duration: 3h 55m,"1554 miles, 2500 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,22:55,NQ1,Air Japan,Duration: 7h 20m,"2905 miles, 4674 km",Boeing 787-8,324,,Meal (none specific)
BKK,2026-02-13,22:55,VZ309,Vietjet Thailand,Duration: 1h 35m,"420 miles, 676 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,23:00,PR732,PAL,Duration: 3h 50m,"1366 miles, 2198 km",Airbus A321,190,PG 4396,Meal (none specific)
BKK,2026-02-13,23:05,PG220,Bangkok Airways,Duration: 1h 25m,"373 miles, 600 km",Airbus A319,133,AY 6904 /BA 2175 /BR 3920 /CI 9850 /EK 4481 /EY 7710 /HX 3810 /JL 5990 /KC 1220 /KL 3732 /LY 8474 /MH 4876 /PR 3755 /QF 3479 /QR 4413 /TG 5720 /TK 4458,Meal (none specific)
BKK,2026-02-13,23:10,MH796,Malaysia Airlines,Duration: 2h 10m,"762 miles, 1226 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,AY 6722 /BA 8191 /PG 4513 /QR 4500 /TG 4714,Meal (none specific)
BKK,2026-02-13,23:15,EK385,Emirates,Duration: 3h 15m,"1055 miles, 1697 km",Airbus A380-800 Passenger,510,,Meal (none specific)
BKK,2026-02-13,23:20,AQ1435,9 Air,Duration: 4h 20m,"1400 miles, 2253 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKK,2026-02-13,23:20,KE653,Korean Air,Duration: 6h 15m,"2291 miles, 3686 km",Boeing 777-300ER,282,DL 7825 /WS 6043 /KQ 5159,Meal (none specific)
BKK,2026-02-13,23:20,MU2071,China Eastern,Duration: 4h 35m,"2034 miles, 3273 km",Boeing 737-500 (winglets) Passenger,168,,Meal (none specific)
BKK,2026-02-13,23:20,VZ329,Vietjet Thailand,Duration: 1h 30m,"469 miles, 755 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,23:25,EY400,Etihad,Duration: 6h 5m,"3103 miles, 4993 km",Boeing 777-300ER,373,MS 8136 /PG 4017 /UX 2722,Meal (none specific)
BKK,2026-02-13,23:25,HU7995,Hainan Airlines,Duration: 5h 30m,"2073 miles, 3335 km",Boeing 737-800 Passenger,179,,Meal (none specific)
BKK,2026-02-13,23:25,PG280,Bangkok Airways,Duration: 1h 35m,"420 miles, 676 km",Airbus A319,133,AY 6872 /BR 3926 /CI 9748 /EK 4527 /EY 7770 /HX 3836 /JL 5916 /KC 1280 /KL 3747 /MH 4870 /QR 4384 /TG 5634 /TK 4537,Meal (none specific)
BKK,2026-02-13,23:25,PG936,Bangkok Airways,Duration: 1h 20m,"325 miles, 523 km",Airbus A319,133,AY 6880 /BA 2195 /EK 4567 /EY 7726 /GA 9585 /JL 5956 /KC 1936 /KL 3720 /LX 4167 /LY 8466 /OS 8696 /QF 3439 /QR 4420 /TG 7026 /TK 4532,Meal (none specific)
BKK,2026-02-13,23:30,OQ2361,Chongqing Airlines,Duration: 3h 15m,"1176 miles, 1892 km",Airbus A320neo,166,CZ 2361,Meal (none specific)
BKK,2026-02-13,23:30,SV848,Saudia,Duration: 7h 40m,"4090 miles, 6581 km",Boeing 787-9,297,VN 3270,Meal (none specific)
BKK,2026-02-13,23:35,JL707,JAL,Duration: 7h 10m,"2905 miles, 4674 km",Boeing 787-8,211,AA 8411 /PG 4160 /UL 3341 /WS 5930 /AS 7339 /HA 5367 /6E 3811,Meal (none specific)
BKK,2026-02-13,23:40,7C2551,Jeju Air,Duration: 6h 10m,"2310 miles, 3717 km",Boeing 737-800 Passenger,186,H1 9956,Meal (none specific)
BKK,2026-02-13,23:40,BR205,EVA Air,Duration: 3h 55m,"1554 miles, 2500 km",Airbus A330-300,309,AI 7063 /TG 6307 /TK 9458,Meal (none specific)
BKK,2026-02-13,23:45,7C2503,Jeju Air,Duration: 6h 15m,"2291 miles, 3686 km",Boeing 737-800 Passenger,186,H1 9984,Meal (none specific)
BKK,2026-02-13,23:45,FD4420,Thai AirAsia,Duration: 1h 25m,"420 miles, 676 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,23:45,IZ591,Arkia,Duration: 10h 45m,"4340 miles, 6983 km",Airbus A330-200,279,,Meal (none specific)
BKK,2026-02-13,23:50,LJ21,Jin Air,Duration: 6h 10m,"2310 miles, 3717 km",Boeing 737-800 Passenger,188,,Meal (none specific)
BKK,2026-02-13,23:50,VZ119,Vietjet Thailand,Duration: 1h 25m,"373 miles, 600 km",Airbus A320,180,,Meal (none specific)
BKK,2026-02-13,23:55,FM7301,Shanghai Airlines,Duration: 4h 35m,"1809 miles, 2911 km",Boeing 737-500 (winglets) Passenger,166,MU 8463,Meal (none specific)
BKK,2026-02-13,23:55,MM91,Peach Aviation,Duration: 6h 45m,"2599 miles, 4182 km",Airbus A321,180,,Meal (none specific)
