arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
DFW,2026-02-14,15:34,AA2166,American Airlines,Duration: 3h 4m,"939 miles, 1511 km",Airbus A321,190,AY 4238 /BA 1774 /G3 6136 /GF 6875 /QR 7660,Meal (none specific)
DFW,2026-02-14,15:35,AA1324,American Airlines,Duration: 1h 13m,"191 miles, 307 km",Airbus A319,128,AY 4038 /BA 5363 /GF 6665 /IB 4590 /QF 3097 /QR 7744,Meal (none specific)
DFW,2026-02-14,15:35,AA1439,American Airlines,Duration: 2h 53m,"1129 miles, 1817 km",Airbus A321,190,BA 5502 /IB 8118 /QF 4139 /QR 9442,Meal (none specific)
DFW,2026-02-14,15:35,AA1949,American Airlines,Duration: 3h 32m,"1469 miles, 2364 km",Airbus A321,190,AY 5711 /BA 5601 /G3 6217 /GF 6675 /IB 8252 /QF 3304 /QR 9223,Meal (none specific)
DFW,2026-02-14,15:36,AA2579,American Airlines,Duration: 2h 3m,"644 miles, 1036 km",Airbus A321,190,AY 4240 /BA 1875 /G3 6151 /GF 6621 /IB 4405 /QF 4392 /QR 7698,Meal (none specific)
DFW,2026-02-14,15:36,AA4113,American Airlines,Duration: 1h 27m,"225 miles, 362 km",Embraer 175,73,AS 6532 /AY 5679 /G3 6086 /GF 4326 /IB 4376 /QF 3129 /QR 7988,Meal (none specific)
DFW,2026-02-14,15:36,AA1584,American Airlines,Duration: 2h 48m,"1059 miles, 1704 km",Boeing 737-800 Passenger,172,AY 5683 /G3 6239 /GF 4123 /IB 8164 /QR 2610,Meal (none specific)
DFW,2026-02-14,15:36,AA5120,American Airlines,Duration: 2h 26m,"624 miles, 1004 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,GF 4208 /QF 3344 /QR 8643,Meal (none specific)
DFW,2026-02-14,15:36,AA3112,American Airlines,Duration: 3h 7m,"932 miles, 1500 km",Boeing 737-800 Passenger,172,AY 5722 /G3 6305 /GF 6816 /QF 4602 /QR 2648,Meal (none specific)
DFW,2026-02-14,15:36,UA1564,United,Duration: 3h 44m,"1176 miles, 1892 km",Boeing 737-700 Passenger,128,,Meal (none specific)
DFW,2026-02-14,15:37,AA1840,American Airlines,Duration: 2h 39m,"788 miles, 1268 km",Airbus A319,128,AY 5697 /QF 4151 /QR 8206,Meal (none specific)
DFW,2026-02-14,15:37,AA1097,American Airlines,Duration: 2h 17m,"783 miles, 1260 km",Airbus A319,128,QR 2209,Meal (none specific)
DFW,2026-02-14,15:38,AA1517,American Airlines,Duration: 3h 5m,"1169 miles, 1881 km",Boeing 737-800 Passenger,172,AS 6257 /QF 4856 /QR 8762,Meal (none specific)
DFW,2026-02-14,15:40,F983,Frontier,Duration: 3h 22m,"1036 miles, 1667 km",Airbus A321,218,Y4 2011,Meal (none specific)
DFW,2026-02-14,15:41,AA5644,American Airlines,Duration: 2h 37m,"735 miles, 1183 km",Canadair (Bombardier) Regional Jet 900,76,AS 4690 /AY 4137 /BA 5733 /QF 3293 /QR 2708,Meal (none specific)
DFW,2026-02-14,15:41,UA2290,United,Duration: 2h 51m,"806 miles, 1297 km",Boeing 737-900 Passenger,170,AC 4854,Meal (none specific)
DFW,2026-02-14,15:42,AA2532,American Airlines,Duration: 2h 18m,"689 miles, 1109 km",Airbus A320,150,AY 4103 /QF 3200 /QR 9512,Meal (none specific)
DFW,2026-02-14,15:42,AA1687,American Airlines,Duration: 3h 12m,"1239 miles, 1994 km",Airbus A321,190,AY 4063 /BA 2416 /G3 6422 /GF 4368 /IB 4628 /QR 9171 /TN 1180,Meal (none specific)
DFW,2026-02-14,15:43,AA1396,American Airlines,Duration: 2h 18m,"633 miles, 1018 km",Airbus A321,190,AS 4442 /AY 4209 /BA 1702 /GF 6441 /QF 3027 /QR 2234,Meal (none specific)
DFW,2026-02-14,15:43,AA4059,American Airlines,Duration: 1h 15m,"140 miles, 225 km",Embraer 170,67,AS 4074 /QR 9416,Meal (none specific)
DFW,2026-02-14,15:44,AA1341,American Airlines,Duration: 2h 14m,"724 miles, 1165 km",Airbus A319,128,G3 6153 /QF 4802 /QR 7574,Meal (none specific)
DFW,2026-02-14,15:44,AA6227,American Airlines,Duration: 2h 18m,"681 miles, 1096 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 9052,Meal (none specific)
DFW,2026-02-14,15:44,AA3027,American Airlines,Duration: 3h 31m,"1107 miles, 1781 km",Boeing 737-800 Passenger,172,AS 4194 /AY 4283 /QF 4399 /QR 7946,Meal (none specific)
DFW,2026-02-14,15:45,AA5645,American Airlines,Duration: 2h 34m,"697 miles, 1121 km",Canadair (Bombardier) Regional Jet 900,76,QF 4538 /QR 2572,Meal (none specific)
DFW,2026-02-14,15:45,AA972,American Airlines,Duration: 4h 15m,"1394 miles, 2243 km",Boeing 737-800 Passenger,172,G3 6081 /QF 4702,Meal (none specific)
DFW,2026-02-14,15:45,AA6447,American Airlines,Duration: 1h 51m,"552 miles, 888 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 5539 /IB 8078 /QF 4785 /QR 9202,Meal (none specific)
DFW,2026-02-14,15:45,AA5552,American Airlines,Duration: 2h 42m,"769 miles, 1237 km",Canadair (Bombardier) Regional Jet 900,76,QF 4489 /QR 2930,Meal (none specific)
DFW,2026-02-14,15:45,FJ890,Fiji Airways,Duration: 12h 30m,"6664 miles, 10722 km",Airbus A350-900,334,AA 7934,Meal (none specific)
DFW,2026-02-14,15:46,AA2605,American Airlines,Duration: 2h 7m,"761 miles, 1224 km",Airbus A319,128,QR 7722,Meal (none specific)
DFW,2026-02-14,15:48,AA3728,American Airlines,Duration: 2h 20m,"842 miles, 1355 km",Embraer 175,73,QR 7968,Meal (none specific)
DFW,2026-02-14,15:49,AA3998,American Airlines,Duration: 3h 16m,"1025 miles, 1649 km",Embraer 170,67,GF 4203 /QF 3314 /QR 8211,Meal (none specific)
DFW,2026-02-14,15:49,AA2064,American Airlines,Duration: 1h 51m,"462 miles, 743 km",Boeing 737-800 Passenger,172,AS 4234 /AY 5688 /BA 4863 /IB 8033 /QF 4907 /QR 2669,Meal (none specific)
DFW,2026-02-14,15:50,AV442,AVIANCA,Duration: 3h 45m,"1443 miles, 2322 km",Airbus A320neo,179,UA 6675,Meal (none specific)
DFW,2026-02-14,15:52,F91951,Frontier,Duration: 3h 28m,"987 miles, 1588 km",Airbus A320neo,186,Y4 2287,Meal (none specific)
DFW,2026-02-14,15:53,AA2178,American Airlines,Duration: 2h 42m,"993 miles, 1598 km",Airbus A321,190,BA 5662 /G3 6334 /IB 4187 /QF 4101 /QR 2217,Meal (none specific)
DFW,2026-02-14,15:54,AA4999,American Airlines,Duration: 1h 28m,"271 miles, 436 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 7641,Meal (none specific)
DFW,2026-02-14,15:54,AA2626,American Airlines,Duration: 2h 27m,"742 miles, 1194 km",Airbus A320,150,QF 4703 /QR 7622,Meal (none specific)
DFW,2026-02-14,15:54,AA5513,American Airlines,Duration: 1h 13m,"176 miles, 283 km",Canadair (Bombardier) Regional Jet 900,76,AS 4212 /AY 4208 /BA 5092 /GF 6842 /IB 4382 /QF 3109 /QR 7845,Meal (none specific)
DFW,2026-02-14,15:54,AA3121,American Airlines,Duration: 3h 4m,"1174 miles, 1889 km",Airbus A321,190,AS 6677 /AY 5706 /BA 5547 /G3 6169 /GF 6767 /IB 4343 /QF 4590 /QR 9431,Meal (none specific)
DFW,2026-02-14,15:54,AA3555,American Airlines,Duration: 1h 35m,"366 miles, 589 km",Embraer 175,73,AS 6785 /BA 5620 /IB 4696 /QR 8657,Meal (none specific)
DFW,2026-02-14,15:54,AA2721,American Airlines,Duration: 2h 17m,"815 miles, 1311 km",Airbus A319,128,AY 5725 /BA 5725 /IB 4624 /QF 4723 /QR 9265,Meal (none specific)
DFW,2026-02-14,15:55,9X434,Southern,Duration: 2h 4m,"252 miles, 405 km",Cessna (Light aircraft-single turboprop engine),9,,Meal (none specific)
DFW,2026-02-14,15:55,AA3275,American Airlines,Duration: 2h 36m,"733 miles, 1179 km",Airbus A321,190,AS 6048 /AY 4173 /G3 6372 /GF 4184 /QF 4312 /QR 2286,Meal (none specific)
DFW,2026-02-14,15:55,AA4314,American Airlines,Duration: 1h 39m,"384 miles, 618 km",Embraer 170,67,BA 1738 /GF 6677 /QF 4892 /QR 9549,Meal (none specific)
DFW,2026-02-14,15:55,AA1700,American Airlines,Duration: 4h 8m,"1377 miles, 2216 km",Boeing 737-800 Passenger,172,G3 6027 /QF 3033,Meal (none specific)
DFW,2026-02-14,15:55,AA2182,American Airlines,Duration: 3h 33m,"1124 miles, 1809 km",Airbus A321,190,AY 4046 /BA 4397 /GF 4194 /QF 4432 /QR 7880,Meal (none specific)
DFW,2026-02-14,15:55,AA3502,American Airlines,Duration: 1h 30m,"399 miles, 642 km",Embraer 170,67,AS 6823 /GF 4299 /IB 4681 /QR 7986,Meal (none specific)
DFW,2026-02-14,15:55,AA1820,American Airlines,Duration: 2h 59m,"1192 miles, 1918 km",Airbus A321,190,BA 5109 /IB 4137 /QR 2740,Meal (none specific)
DFW,2026-02-14,15:55,AA949,American Airlines,Duration: 2h 40m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,AY 5696 /BA 5204 /G3 6176 /GF 4386 /QF 3139 /QR 9598,Meal (none specific)
DFW,2026-02-14,15:55,AA3318,American Airlines,Duration: 2h 40m,"989 miles, 1591 km",Boeing 737-800 Passenger,172,BA 6772 /QR 2704,Meal (none specific)
DFW,2026-02-14,15:55,AA3096,American Airlines,Duration: 3h 13m,"1021 miles, 1643 km",Airbus A321,190,AS 6743 /AY 5705 /BA 6671 /QF 3125 /QR 9432,Meal (none specific)
DFW,2026-02-14,15:55,AA3165,American Airlines,Duration: 3h 0m,"1209 miles, 1945 km",Boeing 737MAX 8 Passenger,172,BA 5673 /GF 6871 /IB 4299 /QF 3024 /QR 7999,Meal (none specific)
DFW,2026-02-14,15:55,AA5480,American Airlines,Duration: 1h 20m,"226 miles, 364 km",Canadair (Bombardier) Regional Jet 900,76,QR 9250,Meal (none specific)
DFW,2026-02-14,15:55,AA4304,American Airlines,Duration: 1h 16m,"181 miles, 291 km",Embraer 175,73,QR 2539,Meal (none specific)
DFW,2026-02-14,15:58,UA1388,United,Duration: 1h 23m,"225 miles, 362 km",Boeing 737MAX 8 Passenger,166,CM 1319 /NZ 6512,Meal (none specific)
DFW,2026-02-14,16:00,AA6407,American Airlines,Duration: 2h 21m,"705 miles, 1134 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,IB 8076 /QF 4464 /QR 2619,Meal (none specific)
DFW,2026-02-14,16:10,AA3805,American Airlines,Duration: 2h 13m,"775 miles, 1247 km",Embraer 175,73,QR 9363,Meal (none specific)
DFW,2026-02-14,16:12,AA6465,American Airlines,Duration: 2h 31m,"856 miles, 1377 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 2653,Meal (none specific)
DFW,2026-02-14,16:13,AA5376,American Airlines,Duration: 1h 30m,"282 miles, 454 km",Canadair (Bombardier) Regional Jet 900,76,BA 6586 /GF 4292 /IB 4390 /QR 9585,Meal (none specific)
DFW,2026-02-14,16:14,AA2876,American Airlines,Duration: 2h 55m,"936 miles, 1506 km",Airbus A320,150,QF 4450 /QR 9387,Meal (none specific)
DFW,2026-02-14,16:14,AA3633,American Airlines,Duration: 1h 40m,"352 miles, 566 km",Embraer 175,73,BA 4822 /GF 4289 /QF 4891 /QR 9343,Meal (none specific)
DFW,2026-02-14,16:15,LF3551,Contour Aviation,Duration: 1h 45m,"436 miles, 702 km",Canadair (Bombardier) Regional Jet,50,,Meal (none specific)
DFW,2026-02-14,16:16,AA3895,American Airlines,Duration: 2h 49m,"974 miles, 1567 km",Embraer 175,73,QR 7764,Meal (none specific)
DFW,2026-02-14,16:19,AA2136,American Airlines,Duration: 2h 34m,"939 miles, 1511 km",Airbus A319,128,BA 5039 /QR 9529,Meal (none specific)
DFW,2026-02-14,16:19,AA2155,American Airlines,Duration: 2h 25m,"881 miles, 1418 km",Airbus A319,128,QR 2752,Meal (none specific)
DFW,2026-02-14,16:24,F91426,Frontier,Duration: 3h 3m,"1174 miles, 1889 km",Airbus A321,218,Y4 2150,Meal (none specific)
DFW,2026-02-14,16:25,AA4316,American Airlines,Duration: 1h 40m,"464 miles, 747 km",Embraer 175,73,IB 4857 /QR 9007,Meal (none specific)
DFW,2026-02-14,16:27,UA1954,United,Duration: 3h 39m,"1469 miles, 2364 km",Boeing 737-800 Passenger,167,AC 5156 /NZ 9080 /VA 8273,Meal (none specific)
DFW,2026-02-14,16:28,AA1177,American Airlines,Duration: 3h 44m,"1196 miles, 1924 km",Airbus A321,190,G3 6214 /QF 4348,Meal (none specific)
DFW,2026-02-14,16:28,AA415,American Airlines,Duration: 1h 20m,"248 miles, 399 km",Airbus A321,190,AS 4525 /BA 5127 /GF 4271 /IB 8036 /QF 4711 /QR 9085,Meal (none specific)
DFW,2026-02-14,16:35,AA1552,American Airlines,Duration: 1h 56m,"595 miles, 957 km",Boeing 737-800 Passenger,172,BA 1826 /IB 8260 /QF 3336 /QR 8679,Meal (none specific)
DFW,2026-02-14,16:35,AA1030,American Airlines,Duration: 3h 20m,"1036 miles, 1667 km",Airbus A321,190,QF 4740,Meal (none specific)
